Year,Age Group Code,Age Group Description,Gender Code,Gender Description,Race Ethnicity Code,Race/Ethnicity Description,County Code,County Name,Population
2010,1,<1,1,Male,1,White Non Hispanic,4,Kings,7947
2010,1,<1,1,Male,2,Black Non Hispanic,4,Kings,5173
2010,1,<1,1,Male,3,Other Non Hispanic,4,Kings,1749
2010,1,<1,1,Male,5,Hispanic,4,Kings,4426
2010,1,<1,2,Female,0,Total,4,Kings,18050
2010,1,<1,2,Female,1,White Non Hispanic,4,Kings,7279
2010,1,<1,2,Female,2,Black Non Hispanic,4,Kings,5038
2010,1,<1,2,Female,3,Other Non Hispanic,4,Kings,1702
2010,1,<1,2,Female,5,Hispanic,4,Kings,4031
2010,2,01-09,0,Total,0,Total,4,Kings,299244
2010,2,01-09,0,Total,1,White Non Hispanic,4,Kings,106809
2010,2,01-09,0,Total,2,Black Non Hispanic,4,Kings,93212
2010,2,01-09,0,Total,3,Other Non Hispanic,4,Kings,30983
2010,2,01-09,0,Total,5,Hispanic,4,Kings,68240
2010,2,01-09,1,Male,0,Total,4,Kings,152476
2010,2,01-09,1,Male,1,White Non Hispanic,4,Kings,54709
2010,2,01-09,1,Male,2,Black Non Hispanic,4,Kings,46943
2010,2,01-09,1,Male,3,Other Non Hispanic,4,Kings,16025
2010,2,01-09,1,Male,5,Hispanic,4,Kings,34799
2010,2,01-09,2,Female,0,Total,4,Kings,146768
2010,2,01-09,2,Female,1,White Non Hispanic,4,Kings,52100
2010,2,01-09,2,Female,2,Black Non Hispanic,4,Kings,46269
2010,2,01-09,2,Female,3,Other Non Hispanic,4,Kings,14958
2010,3,10-19,0,Total,0,Total,4,Kings,327247
2010,3,10-19,0,Total,1,White Non Hispanic,4,Kings,93888
2010,3,10-19,0,Total,2,Black Non Hispanic,4,Kings,121236
2010,3,10-19,0,Total,3,Other Non Hispanic,4,Kings,35478
2010,3,10-19,0,Total,5,Hispanic,4,Kings,76645
2010,3,10-19,1,Male,0,Total,4,Kings,166320
2010,3,10-19,1,Male,1,White Non Hispanic,4,Kings,48072
2010,3,10-19,1,Male,2,Black Non Hispanic,4,Kings,60415
2010,3,10-19,1,Male,3,Other Non Hispanic,4,Kings,18303
2010,3,10-19,1,Male,5,Hispanic,4,Kings,39530
2010,3,10-19,2,Female,0,Total,4,Kings,160927
2010,3,10-19,2,Female,1,White Non Hispanic,4,Kings,45816
2010,3,10-19,2,Female,2,Black Non Hispanic,4,Kings,60821
2010,3,10-19,2,Female,3,Other Non Hispanic,4,Kings,17175
2010,3,10-19,2,Female,5,Hispanic,4,Kings,37115
2010,4,20-24,0,Total,0,Total,4,Kings,195797
2010,4,20-24,0,Total,1,White Non Hispanic,4,Kings,65987
2010,4,20-24,0,Total,2,Black Non Hispanic,4,Kings,63948
2010,4,20-24,0,Total,3,Other Non Hispanic,4,Kings,22141
2010,4,20-24,0,Total,5,Hispanic,4,Kings,43721
2010,4,20-24,1,Male,0,Total,4,Kings,96663
2010,4,20-24,1,Male,1,White Non Hispanic,4,Kings,32274
2010,4,20-24,1,Male,2,Black Non Hispanic,4,Kings,30254
2010,4,20-24,1,Male,3,Other Non Hispanic,4,Kings,10975
2010,4,20-24,1,Male,5,Hispanic,4,Kings,23160
2010,4,20-24,2,Female,0,Total,4,Kings,99134
2010,4,20-24,2,Female,1,White Non Hispanic,4,Kings,33713
2010,4,20-24,2,Female,2,Black Non Hispanic,4,Kings,33694
2010,4,20-24,2,Female,3,Other Non Hispanic,4,Kings,11166
2010,4,20-24,2,Female,5,Hispanic,4,Kings,20561
2010,5,25-34,0,Total,0,Total,4,Kings,425700
2010,5,25-34,0,Total,1,White Non Hispanic,4,Kings,171302
2010,5,25-34,0,Total,2,Black Non Hispanic,4,Kings,118286
2010,5,25-34,0,Total,3,Other Non Hispanic,4,Kings,49195
2010,5,25-34,0,Total,5,Hispanic,4,Kings,86917
2010,5,25-34,1,Male,0,Total,4,Kings,203208
2010,5,25-34,1,Male,1,White Non Hispanic,4,Kings,84596
2010,5,25-34,1,Male,2,Black Non Hispanic,4,Kings,51402
2010,5,25-34,1,Male,3,Other Non Hispanic,4,Kings,22734
2010,5,25-34,1,Male,5,Hispanic,4,Kings,44476
2010,5,25-34,2,Female,0,Total,4,Kings,222492
2010,5,25-34,2,Female,1,White Non Hispanic,4,Kings,86706
2010,5,25-34,2,Female,2,Black Non Hispanic,4,Kings,66884
2010,5,25-34,2,Female,3,Other Non Hispanic,4,Kings,26461
2010,5,25-34,2,Female,5,Hispanic,4,Kings,42441
2010,6,35-44,0,Total,0,Total,4,Kings,341545
2010,6,35-44,0,Total,1,White Non Hispanic,4,Kings,116459
2010,6,35-44,0,Total,2,Black Non Hispanic,4,Kings,111783
2010,6,35-44,0,Total,3,Other Non Hispanic,4,Kings,42432
2010,6,35-44,0,Total,5,Hispanic,4,Kings,70871
2010,6,35-44,1,Male,0,Total,4,Kings,161965
2010,6,35-44,1,Male,1,White Non Hispanic,4,Kings,60294
2010,6,35-44,1,Male,2,Black Non Hispanic,4,Kings,46607
2010,6,35-44,1,Male,3,Other Non Hispanic,4,Kings,20007
2010,6,35-44,1,Male,5,Hispanic,4,Kings,35057
2010,6,35-44,2,Female,0,Total,4,Kings,179580
2010,6,35-44,2,Female,1,White Non Hispanic,4,Kings,56165
2010,6,35-44,2,Female,2,Black Non Hispanic,4,Kings,65176
2010,6,35-44,2,Female,3,Other Non Hispanic,4,Kings,22425
2010,6,35-44,2,Female,5,Hispanic,4,Kings,35814
2010,7,45-54,0,Total,0,Total,4,Kings,324177
2010,7,45-54,0,Total,1,White Non Hispanic,4,Kings,102986
2010,7,45-54,0,Total,2,Black Non Hispanic,4,Kings,120482
2010,7,45-54,0,Total,3,Other Non Hispanic,4,Kings,41929
2010,7,45-54,0,Total,5,Hispanic,4,Kings,58780
2010,7,45-54,1,Male,0,Total,4,Kings,149489
2010,7,45-54,1,Male,1,White Non Hispanic,4,Kings,51379
2010,7,45-54,1,Male,2,Black Non Hispanic,4,Kings,49961
2010,7,45-54,1,Male,3,Other Non Hispanic,4,Kings,20865
2010,7,45-54,1,Male,5,Hispanic,4,Kings,27284
2010,7,45-54,2,Female,0,Total,4,Kings,174688
2010,7,45-54,2,Female,1,White Non Hispanic,4,Kings,51607
2010,7,45-54,2,Female,2,Black Non Hispanic,4,Kings,70521
2010,7,45-54,2,Female,3,Other Non Hispanic,4,Kings,21064
2010,7,45-54,2,Female,5,Hispanic,4,Kings,31496
2010,8,55-64,0,Total,0,Total,4,Kings,266012
2010,8,55-64,0,Total,1,White Non Hispanic,4,Kings,103635
2010,8,55-64,0,Total,2,Black Non Hispanic,4,Kings,90719
2010,8,55-64,0,Total,3,Other Non Hispanic,4,Kings,29096
2010,8,55-64,0,Total,5,Hispanic,4,Kings,42562
2010,8,55-64,1,Male,0,Total,4,Kings,119030
2010,8,55-64,1,Male,1,White Non Hispanic,4,Kings,49254
2010,8,55-64,1,Male,2,Black Non Hispanic,4,Kings,36650
2010,8,55-64,1,Male,3,Other Non Hispanic,4,Kings,14483
2010,8,55-64,1,Male,5,Hispanic,4,Kings,18643
2010,8,55-64,2,Female,0,Total,4,Kings,146982
2010,8,55-64,2,Female,1,White Non Hispanic,4,Kings,54381
2010,8,55-64,2,Female,2,Black Non Hispanic,4,Kings,54069
2010,8,55-64,2,Female,3,Other Non Hispanic,4,Kings,14613
2010,8,55-64,2,Female,5,Hispanic,4,Kings,23919
2010,9,65-74,0,Total,0,Total,4,Kings,152694
2010,9,65-74,0,Total,1,White Non Hispanic,4,Kings,60384
2010,9,65-74,0,Total,2,Black Non Hispanic,4,Kings,54142
2010,9,65-74,0,Total,3,Other Non Hispanic,4,Kings,13680
2010,9,65-74,0,Total,5,Hispanic,4,Kings,24488
2010,9,65-74,1,Male,0,Total,4,Kings,64628
2010,9,65-74,1,Male,1,White Non Hispanic,4,Kings,26925
2010,9,65-74,1,Male,2,Black Non Hispanic,4,Kings,20797
2010,9,65-74,1,Male,3,Other Non Hispanic,4,Kings,6697
2010,9,65-74,1,Male,5,Hispanic,4,Kings,10209
2010,9,65-74,2,Female,0,Total,4,Kings,88066
2010,9,65-74,2,Female,1,White Non Hispanic,4,Kings,33459
2010,9,65-74,2,Female,2,Black Non Hispanic,4,Kings,33345
2010,9,65-74,2,Female,3,Other Non Hispanic,4,Kings,6983
2010,9,65-74,2,Female,5,Hispanic,4,Kings,14279
2010,10,75-84,0,Total,0,Total,4,Kings,93989
2010,10,75-84,0,Total,1,White Non Hispanic,4,Kings,47872
2010,10,75-84,0,Total,2,Black Non Hispanic,4,Kings,26778
2010,10,75-84,0,Total,3,Other Non Hispanic,4,Kings,7380
2010,10,75-84,0,Total,5,Hispanic,4,Kings,11959
2010,10,75-84,1,Male,0,Total,4,Kings,35780
2010,10,75-84,1,Male,1,White Non Hispanic,4,Kings,19154
2010,10,75-84,1,Male,2,Black Non Hispanic,4,Kings,8937
2010,10,75-84,1,Male,3,Other Non Hispanic,4,Kings,3330
2010,10,75-84,1,Male,5,Hispanic,4,Kings,4359
2010,10,75-84,2,Female,0,Total,4,Kings,58209
2010,10,75-84,2,Female,1,White Non Hispanic,4,Kings,28718
2010,10,75-84,2,Female,2,Black Non Hispanic,4,Kings,17841
2010,10,75-84,2,Female,3,Other Non Hispanic,4,Kings,4050
2010,10,75-84,2,Female,5,Hispanic,4,Kings,7600
2010,11,85+,0,Total,0,Total,4,Kings,40950
2010,11,85+,0,Total,1,White Non Hispanic,4,Kings,25687
2010,11,85+,0,Total,2,Black Non Hispanic,4,Kings,9510
2010,11,85+,0,Total,3,Other Non Hispanic,4,Kings,2108
2010,11,85+,0,Total,5,Hispanic,4,Kings,3645
2010,11,85+,1,Male,0,Total,4,Kings,12524
2010,11,85+,1,Male,1,White Non Hispanic,4,Kings,8195
2010,11,85+,1,Male,2,Black Non Hispanic,4,Kings,2445
2010,11,85+,1,Male,3,Other Non Hispanic,4,Kings,820
2010,11,85+,1,Male,5,Hispanic,4,Kings,1064
2010,11,85+,2,Female,0,Total,4,Kings,28426
2010,11,85+,2,Female,1,White Non Hispanic,4,Kings,17492
2010,11,85+,2,Female,2,Black Non Hispanic,4,Kings,7065
2010,11,85+,2,Female,3,Other Non Hispanic,4,Kings,1288
2010,11,85+,2,Female,5,Hispanic,4,Kings,2581
2011,0,Total,0,Total,0,Total,4,Kings,2532645
2011,0,Total,0,Total,1,White Non Hispanic,4,Kings,916633
2011,0,Total,0,Total,2,Black Non Hispanic,4,Kings,822327
2011,0,Total,0,Total,3,Other Non Hispanic,4,Kings,287132
2011,0,Total,0,Total,5,Hispanic,4,Kings,506553
2011,0,Total,1,Male,0,Total,4,Kings,1197281
2011,0,Total,1,Male,1,White Non Hispanic,4,Kings,446936
2011,0,Total,1,Male,2,Black Non Hispanic,4,Kings,361516
2011,0,Total,1,Male,3,Other Non Hispanic,4,Kings,140397
2011,0,Total,1,Male,5,Hispanic,4,Kings,248432
2011,0,Total,2,Female,0,Total,4,Kings,1335364
2011,0,Total,2,Female,1,White Non Hispanic,4,Kings,469697
2011,0,Total,2,Female,2,Black Non Hispanic,4,Kings,460811
2011,0,Total,2,Female,3,Other Non Hispanic,4,Kings,146735
2011,0,Total,2,Female,5,Hispanic,4,Kings,258121
2011,1,<1,0,Total,0,Total,4,Kings,41640
2011,1,<1,0,Total,1,White Non Hispanic,4,Kings,13351
2011,1,<1,0,Total,2,Black Non Hispanic,4,Kings,14505
2011,1,<1,0,Total,3,Other Non Hispanic,4,Kings,4096
2011,1,<1,0,Total,5,Hispanic,4,Kings,9688
2011,1,<1,1,Male,0,Total,4,Kings,21319
2011,1,<1,1,Male,1,White Non Hispanic,4,Kings,6814
2011,1,<1,1,Male,2,Black Non Hispanic,4,Kings,7427
2011,1,<1,1,Male,3,Other Non Hispanic,4,Kings,2119
2011,1,<1,1,Male,5,Hispanic,4,Kings,4959
2011,1,<1,2,Female,0,Total,4,Kings,20321
2011,1,<1,2,Female,1,White Non Hispanic,4,Kings,6537
2011,1,<1,2,Female,2,Black Non Hispanic,4,Kings,7078
2011,1,<1,2,Female,3,Other Non Hispanic,4,Kings,1977
2011,1,<1,2,Female,5,Hispanic,4,Kings,4729
2011,2,01-09,0,Total,0,Total,4,Kings,302018
2011,2,01-09,0,Total,1,White Non Hispanic,4,Kings,110814
2011,2,01-09,0,Total,2,Black Non Hispanic,4,Kings,90482
2011,2,01-09,0,Total,3,Other Non Hispanic,4,Kings,31288
2011,2,01-09,0,Total,5,Hispanic,4,Kings,69434
2011,2,01-09,1,Male,0,Total,4,Kings,154551
2011,2,01-09,1,Male,1,White Non Hispanic,4,Kings,57040
2011,2,01-09,1,Male,2,Black Non Hispanic,4,Kings,45723
2011,2,01-09,1,Male,3,Other Non Hispanic,4,Kings,16164
2011,2,01-09,1,Male,5,Hispanic,4,Kings,35624
2011,2,01-09,2,Female,0,Total,4,Kings,147467
2011,2,01-09,2,Female,1,White Non Hispanic,4,Kings,53774
2011,2,01-09,2,Female,2,Black Non Hispanic,4,Kings,44759
2011,2,01-09,2,Female,3,Other Non Hispanic,4,Kings,15124
2011,2,01-09,2,Female,5,Hispanic,4,Kings,33810
2011,3,10-19,0,Total,0,Total,4,Kings,316504
2011,3,10-19,0,Total,1,White Non Hispanic,4,Kings,91363
2011,3,10-19,0,Total,2,Black Non Hispanic,4,Kings,115367
2011,3,10-19,0,Total,3,Other Non Hispanic,4,Kings,34529
2011,3,10-19,0,Total,5,Hispanic,4,Kings,75245
2011,3,10-19,1,Male,0,Total,4,Kings,160742
2011,3,10-19,1,Male,1,White Non Hispanic,4,Kings,46853
2011,3,10-19,1,Male,2,Black Non Hispanic,4,Kings,57582
2011,3,10-19,1,Male,3,Other Non Hispanic,4,Kings,17787
2011,3,10-19,1,Male,5,Hispanic,4,Kings,38520
2011,3,10-19,2,Female,0,Total,4,Kings,155762
2011,3,10-19,2,Female,1,White Non Hispanic,4,Kings,44510
2011,3,10-19,2,Female,2,Black Non Hispanic,4,Kings,57785
2011,3,10-19,2,Female,3,Other Non Hispanic,4,Kings,16742
2011,3,10-19,2,Female,5,Hispanic,4,Kings,36725
2011,4,20-24,0,Total,0,Total,4,Kings,198958
2011,4,20-24,0,Total,1,White Non Hispanic,4,Kings,65441
2011,4,20-24,0,Total,2,Black Non Hispanic,4,Kings,66200
2011,4,20-24,0,Total,3,Other Non Hispanic,4,Kings,22472
2011,4,20-24,0,Total,5,Hispanic,4,Kings,44845
2011,4,20-24,1,Male,0,Total,4,Kings,98293
2011,4,20-24,1,Male,1,White Non Hispanic,4,Kings,31882
2011,4,20-24,1,Male,2,Black Non Hispanic,4,Kings,31530
2011,4,20-24,1,Male,3,Other Non Hispanic,4,Kings,11122
2011,4,20-24,1,Male,5,Hispanic,4,Kings,23759
2011,4,20-24,2,Female,0,Total,4,Kings,100665
2011,4,20-24,2,Female,1,White Non Hispanic,4,Kings,33559
2011,4,20-24,2,Female,2,Black Non Hispanic,4,Kings,34670
2011,4,20-24,2,Female,3,Other Non Hispanic,4,Kings,11350
2011,4,20-24,2,Female,5,Hispanic,4,Kings,21086
2011,5,25-34,0,Total,0,Total,4,Kings,437980
2011,5,25-34,0,Total,1,White Non Hispanic,4,Kings,177212
2011,5,25-34,0,Total,2,Black Non Hispanic,4,Kings,119841
2011,5,25-34,0,Total,3,Other Non Hispanic,4,Kings,52169
2011,5,25-34,0,Total,5,Hispanic,4,Kings,88758
2011,5,25-34,1,Male,0,Total,4,Kings,210240
2011,5,25-34,1,Male,1,White Non Hispanic,4,Kings,87627
2011,5,25-34,1,Male,2,Black Non Hispanic,4,Kings,52616
2011,5,25-34,1,Male,3,Other Non Hispanic,4,Kings,24202
2011,5,25-34,1,Male,5,Hispanic,4,Kings,45795
2011,5,25-34,2,Female,0,Total,4,Kings,227740
2011,5,25-34,2,Female,1,White Non Hispanic,4,Kings,89585
2011,5,25-34,2,Female,2,Black Non Hispanic,4,Kings,67225
2011,5,25-34,2,Female,3,Other Non Hispanic,4,Kings,27967
2011,5,25-34,2,Female,5,Hispanic,4,Kings,42963
2011,6,35-44,0,Total,0,Total,4,Kings,344417
2011,6,35-44,0,Total,1,White Non Hispanic,4,Kings,119644
2011,6,35-44,0,Total,2,Black Non Hispanic,4,Kings,109132
2011,6,35-44,0,Total,3,Other Non Hispanic,4,Kings,43917
2011,6,35-44,0,Total,5,Hispanic,4,Kings,71724
2011,6,35-44,1,Male,0,Total,4,Kings,163708
2011,6,35-44,1,Male,1,White Non Hispanic,4,Kings,61761
2011,6,35-44,1,Male,2,Black Non Hispanic,4,Kings,45582
2011,6,35-44,1,Male,3,Other Non Hispanic,4,Kings,20676
2011,6,35-44,1,Male,5,Hispanic,4,Kings,35689
2011,6,35-44,2,Female,0,Total,4,Kings,180709
2011,6,35-44,2,Female,1,White Non Hispanic,4,Kings,57883
2011,6,35-44,2,Female,2,Black Non Hispanic,4,Kings,63550
2011,6,35-44,2,Female,3,Other Non Hispanic,4,Kings,23241
2011,6,35-44,2,Female,5,Hispanic,4,Kings,36035
2011,7,45-54,0,Total,0,Total,4,Kings,323283
2011,7,45-54,0,Total,1,White Non Hispanic,4,Kings,100639
2011,7,45-54,0,Total,2,Black Non Hispanic,4,Kings,119690
2011,7,45-54,0,Total,3,Other Non Hispanic,4,Kings,42611
2011,7,45-54,0,Total,5,Hispanic,4,Kings,60343
2011,7,45-54,1,Male,0,Total,4,Kings,149546
2011,7,45-54,1,Male,1,White Non Hispanic,4,Kings,50510
2011,7,45-54,1,Male,2,Black Non Hispanic,4,Kings,49789
2011,7,45-54,1,Male,3,Other Non Hispanic,4,Kings,21081
2011,7,45-54,1,Male,5,Hispanic,4,Kings,28166
2011,7,45-54,2,Female,0,Total,4,Kings,173737
2011,7,45-54,2,Female,1,White Non Hispanic,4,Kings,50129
2011,7,45-54,2,Female,2,Black Non Hispanic,4,Kings,69901
2011,7,45-54,2,Female,3,Other Non Hispanic,4,Kings,21530
2011,7,45-54,2,Female,5,Hispanic,4,Kings,32177
2011,8,55-64,0,Total,0,Total,4,Kings,275951
2011,8,55-64,0,Total,1,White Non Hispanic,4,Kings,106003
2011,8,55-64,0,Total,2,Black Non Hispanic,4,Kings,94255
2011,8,55-64,0,Total,3,Other Non Hispanic,4,Kings,31502
2011,8,55-64,0,Total,5,Hispanic,4,Kings,44191
2011,8,55-64,1,Male,0,Total,4,Kings,123635
2011,8,55-64,1,Male,1,White Non Hispanic,4,Kings,50418
2011,8,55-64,1,Male,2,Black Non Hispanic,4,Kings,38118
2011,8,55-64,1,Male,3,Other Non Hispanic,4,Kings,15690
2011,8,55-64,1,Male,5,Hispanic,4,Kings,19409
2011,8,55-64,2,Female,0,Total,4,Kings,152316
2011,8,55-64,2,Female,1,White Non Hispanic,4,Kings,55585
2011,8,55-64,2,Female,2,Black Non Hispanic,4,Kings,56137
2011,8,55-64,2,Female,3,Other Non Hispanic,4,Kings,15812
2011,8,55-64,2,Female,5,Hispanic,4,Kings,24782
2011,9,65-74,0,Total,0,Total,4,Kings,156180
2011,9,65-74,0,Total,1,White Non Hispanic,4,Kings,60550
2011,9,65-74,0,Total,2,Black Non Hispanic,4,Kings,55428
2011,9,65-74,0,Total,3,Other Non Hispanic,4,Kings,14393
2011,9,65-74,0,Total,5,Hispanic,4,Kings,25809
2011,9,65-74,1,Male,0,Total,4,Kings,66298
2011,9,65-74,1,Male,1,White Non Hispanic,4,Kings,27170
2011,9,65-74,1,Male,2,Black Non Hispanic,4,Kings,21340
2011,9,65-74,1,Male,3,Other Non Hispanic,4,Kings,7041
2011,9,65-74,1,Male,5,Hispanic,4,Kings,10747
2011,9,65-74,2,Female,0,Total,4,Kings,89882
2011,9,65-74,2,Female,1,White Non Hispanic,4,Kings,33380
2011,9,65-74,2,Female,2,Black Non Hispanic,4,Kings,34088
2011,9,65-74,2,Female,3,Other Non Hispanic,4,Kings,7352
2011,9,65-74,2,Female,5,Hispanic,4,Kings,15062
2011,10,75-84,0,Total,0,Total,4,Kings,93434
2011,10,75-84,0,Total,1,White Non Hispanic,4,Kings,45562
2011,10,75-84,0,Total,2,Black Non Hispanic,4,Kings,27565
2011,10,75-84,0,Total,3,Other Non Hispanic,4,Kings,7806
2011,10,75-84,0,Total,5,Hispanic,4,Kings,12501
2011,10,75-84,1,Male,0,Total,4,Kings,35850
2011,10,75-84,1,Male,1,White Non Hispanic,4,Kings,18410
2011,10,75-84,1,Male,2,Black Non Hispanic,4,Kings,9271
2011,10,75-84,1,Male,3,Other Non Hispanic,4,Kings,3563
2011,10,75-84,1,Male,5,Hispanic,4,Kings,4606
2011,10,75-84,2,Female,0,Total,4,Kings,57584
2011,10,75-84,2,Female,1,White Non Hispanic,4,Kings,27152
2011,10,75-84,2,Female,2,Black Non Hispanic,4,Kings,18294
2011,10,75-84,2,Female,3,Other Non Hispanic,4,Kings,4243
2011,10,75-84,2,Female,5,Hispanic,4,Kings,7895
2011,11,85+,0,Total,0,Total,4,Kings,42280
2011,11,85+,0,Total,1,White Non Hispanic,4,Kings,26054
2011,11,85+,0,Total,2,Black Non Hispanic,4,Kings,9862
2011,11,85+,0,Total,3,Other Non Hispanic,4,Kings,2349
2011,11,85+,0,Total,5,Hispanic,4,Kings,4015
2011,11,85+,1,Male,0,Total,4,Kings,13099
2011,11,85+,1,Male,1,White Non Hispanic,4,Kings,8451
2011,11,85+,1,Male,2,Black Non Hispanic,4,Kings,2538
2011,11,85+,1,Male,3,Other Non Hispanic,4,Kings,952
2011,11,85+,1,Male,5,Hispanic,4,Kings,1158
2011,11,85+,2,Female,0,Total,4,Kings,29181
2011,11,85+,2,Female,1,White Non Hispanic,4,Kings,17603
2011,11,85+,2,Female,2,Black Non Hispanic,4,Kings,7324
2011,11,85+,2,Female,3,Other Non Hispanic,4,Kings,1397
2011,11,85+,2,Female,5,Hispanic,4,Kings,2857
2012,0,Total,0,Total,0,Total,4,Kings,2565635
2012,0,Total,0,Total,1,White Non Hispanic,4,Kings,930847
2012,0,Total,0,Total,2,Black Non Hispanic,4,Kings,826936
2012,0,Total,0,Total,3,Other Non Hispanic,4,Kings,300300
2012,0,Total,0,Total,5,Hispanic,4,Kings,507552
2012,0,Total,1,Male,0,Total,4,Kings,1214885
2012,0,Total,1,Male,1,White Non Hispanic,4,Kings,455286
2012,0,Total,1,Male,2,Black Non Hispanic,4,Kings,364317
2012,0,Total,1,Male,3,Other Non Hispanic,4,Kings,146500
2012,0,Total,1,Male,5,Hispanic,4,Kings,248782
2012,0,Total,2,Female,0,Total,4,Kings,1350750
2012,0,Total,2,Female,1,White Non Hispanic,4,Kings,475561
2012,0,Total,2,Female,2,Black Non Hispanic,4,Kings,462619
2012,0,Total,2,Female,3,Other Non Hispanic,4,Kings,153800
2012,0,Total,2,Female,5,Hispanic,4,Kings,258770
2012,1,<1,0,Total,0,Total,4,Kings,41160
2012,1,<1,0,Total,1,White Non Hispanic,4,Kings,13809
2012,1,<1,0,Total,2,Black Non Hispanic,4,Kings,14009
2012,1,<1,0,Total,3,Other Non Hispanic,4,Kings,4140
2012,1,<1,0,Total,5,Hispanic,4,Kings,9202
2012,1,<1,1,Male,0,Total,4,Kings,21050
2012,1,<1,1,Male,1,White Non Hispanic,4,Kings,7051
2012,1,<1,1,Male,2,Black Non Hispanic,4,Kings,7156
2012,1,<1,1,Male,3,Other Non Hispanic,4,Kings,2147
2012,1,<1,1,Male,5,Hispanic,4,Kings,4696
2012,1,<1,2,Female,0,Total,4,Kings,20110
2012,1,<1,2,Female,1,White Non Hispanic,4,Kings,6758
2012,1,<1,2,Female,2,Black Non Hispanic,4,Kings,6853
2012,1,<1,2,Female,3,Other Non Hispanic,4,Kings,1993
2012,1,<1,2,Female,5,Hispanic,4,Kings,4506
2012,2,01-09,0,Total,0,Total,4,Kings,309576
2012,2,01-09,0,Total,1,White Non Hispanic,4,Kings,112670
2012,2,01-09,0,Total,2,Black Non Hispanic,4,Kings,93414
2012,2,01-09,0,Total,3,Other Non Hispanic,4,Kings,33157
2012,2,01-09,0,Total,5,Hispanic,4,Kings,70335
2012,2,01-09,1,Male,0,Total,4,Kings,158467
2012,2,01-09,1,Male,1,White Non Hispanic,4,Kings,58120
2012,2,01-09,1,Male,2,Black Non Hispanic,4,Kings,47298
2012,2,01-09,1,Male,3,Other Non Hispanic,4,Kings,17095
2012,2,01-09,1,Male,5,Hispanic,4,Kings,35954
2012,2,01-09,2,Female,0,Total,4,Kings,151109
2012,2,01-09,2,Female,1,White Non Hispanic,4,Kings,54550
2012,2,01-09,2,Female,2,Black Non Hispanic,4,Kings,46116
2012,2,01-09,2,Female,3,Other Non Hispanic,4,Kings,16062
2012,2,01-09,2,Female,5,Hispanic,4,Kings,34381
2012,3,10-19,0,Total,0,Total,4,Kings,311919
2012,3,10-19,0,Total,1,White Non Hispanic,4,Kings,91914
2012,3,10-19,0,Total,2,Black Non Hispanic,4,Kings,111823
2012,3,10-19,0,Total,3,Other Non Hispanic,4,Kings,34926
2012,3,10-19,0,Total,5,Hispanic,4,Kings,73256
2012,3,10-19,1,Male,0,Total,4,Kings,158477
2012,3,10-19,1,Male,1,White Non Hispanic,4,Kings,47232
2012,3,10-19,1,Male,2,Black Non Hispanic,4,Kings,55825
2012,3,10-19,1,Male,3,Other Non Hispanic,4,Kings,17989
2012,3,10-19,1,Male,5,Hispanic,4,Kings,37431
2012,3,10-19,2,Female,0,Total,4,Kings,153442
2012,3,10-19,2,Female,1,White Non Hispanic,4,Kings,44682
2012,3,10-19,2,Female,2,Black Non Hispanic,4,Kings,55998
2012,3,10-19,2,Female,3,Other Non Hispanic,4,Kings,16937
2012,3,10-19,2,Female,5,Hispanic,4,Kings,35825
2012,4,20-24,0,Total,0,Total,4,Kings,199881
2012,4,20-24,0,Total,1,White Non Hispanic,4,Kings,64014
2012,4,20-24,0,Total,2,Black Non Hispanic,4,Kings,67206
2012,4,20-24,0,Total,3,Other Non Hispanic,4,Kings,23592
2012,4,20-24,0,Total,5,Hispanic,4,Kings,45069
2012,4,20-24,1,Male,0,Total,4,Kings,98643
2012,4,20-24,1,Male,1,White Non Hispanic,4,Kings,31224
2012,4,20-24,1,Male,2,Black Non Hispanic,4,Kings,32136
2012,4,20-24,1,Male,3,Other Non Hispanic,4,Kings,11567
2012,4,20-24,1,Male,5,Hispanic,4,Kings,23716
2012,4,20-24,2,Female,0,Total,4,Kings,101238
2012,4,20-24,2,Female,1,White Non Hispanic,4,Kings,32790
2012,4,20-24,2,Female,2,Black Non Hispanic,4,Kings,35070
2012,4,20-24,2,Female,3,Other Non Hispanic,4,Kings,12025
2012,4,20-24,2,Female,5,Hispanic,4,Kings,21353
2012,5,25-34,0,Total,0,Total,4,Kings,449298
2012,5,25-34,0,Total,1,White Non Hispanic,4,Kings,183978
2012,5,25-34,0,Total,2,Black Non Hispanic,4,Kings,121245
2012,5,25-34,0,Total,3,Other Non Hispanic,4,Kings,55317
2012,5,25-34,0,Total,5,Hispanic,4,Kings,88758
2012,5,25-34,1,Male,0,Total,4,Kings,216379
2012,5,25-34,1,Male,1,White Non Hispanic,4,Kings,90988
2012,5,25-34,1,Male,2,Black Non Hispanic,4,Kings,53820
2012,5,25-34,1,Male,3,Other Non Hispanic,4,Kings,25619
2012,5,25-34,1,Male,5,Hispanic,4,Kings,45952
2012,5,25-34,2,Female,0,Total,4,Kings,232919
2012,5,25-34,2,Female,1,White Non Hispanic,4,Kings,92990
2012,5,25-34,2,Female,2,Black Non Hispanic,4,Kings,67425
2012,5,25-34,2,Female,3,Other Non Hispanic,4,Kings,29698
2012,5,25-34,2,Female,5,Hispanic,4,Kings,42806
2012,6,35-44,0,Total,0,Total,4,Kings,350427
2012,6,35-44,0,Total,1,White Non Hispanic,4,Kings,125081
