Year,Age Group Code,Age Group Description,Gender Code,Gender Description,Race Ethnicity Code,Race/Ethnicity Description,County Code,County Name,Population
2010,1,<1,1,Male,5,Hispanic,6,Queens,4830
2010,1,<1,2,Female,0,Total,6,Queens,13442
2010,1,<1,2,Female,1,White Non Hispanic,6,Queens,3260
2010,1,<1,2,Female,2,Black Non Hispanic,6,Queens,2396
2010,1,<1,2,Female,3,Other Non Hispanic,6,Queens,3020
2010,1,<1,2,Female,5,Hispanic,6,Queens,4766
2010,2,01-09,0,Total,0,Total,6,Queens,228840
2010,2,01-09,0,Total,1,White Non Hispanic,6,Queens,49084
2010,2,01-09,0,Total,2,Black Non Hispanic,6,Queens,44720
2010,2,01-09,0,Total,3,Other Non Hispanic,6,Queens,56560
2010,2,01-09,0,Total,5,Hispanic,6,Queens,78476
2010,2,01-09,1,Male,0,Total,6,Queens,117349
2010,2,01-09,1,Male,1,White Non Hispanic,6,Queens,25202
2010,2,01-09,1,Male,2,Black Non Hispanic,6,Queens,22545
2010,2,01-09,1,Male,3,Other Non Hispanic,6,Queens,29383
2010,2,01-09,1,Male,5,Hispanic,6,Queens,40219
2010,2,01-09,2,Female,0,Total,6,Queens,111491
2010,2,01-09,2,Female,1,White Non Hispanic,6,Queens,23882
2010,2,01-09,2,Female,2,Black Non Hispanic,6,Queens,22175
2010,2,01-09,2,Female,3,Other Non Hispanic,6,Queens,27177
2010,2,01-09,2,Female,5,Hispanic,6,Queens,38257
2010,3,10-19,0,Total,0,Total,6,Queens,262502
2010,3,10-19,0,Total,1,White Non Hispanic,6,Queens,51360
2010,3,10-19,0,Total,2,Black Non Hispanic,6,Queens,60951
2010,3,10-19,0,Total,3,Other Non Hispanic,6,Queens,64751
2010,3,10-19,0,Total,5,Hispanic,6,Queens,85440
2010,3,10-19,1,Male,0,Total,6,Queens,134777
2010,3,10-19,1,Male,1,White Non Hispanic,6,Queens,26693
2010,3,10-19,1,Male,2,Black Non Hispanic,6,Queens,30754
2010,3,10-19,1,Male,3,Other Non Hispanic,6,Queens,33362
2010,3,10-19,1,Male,5,Hispanic,6,Queens,43968
2010,3,10-19,2,Female,0,Total,6,Queens,127725
2010,3,10-19,2,Female,1,White Non Hispanic,6,Queens,24667
2010,3,10-19,2,Female,2,Black Non Hispanic,6,Queens,30197
2010,3,10-19,2,Female,3,Other Non Hispanic,6,Queens,31389
2010,3,10-19,2,Female,5,Hispanic,6,Queens,41472
2010,4,20-24,0,Total,0,Total,6,Queens,160875
2010,4,20-24,0,Total,1,White Non Hispanic,6,Queens,36455
2010,4,20-24,0,Total,2,Black Non Hispanic,6,Queens,31679
2010,4,20-24,0,Total,3,Other Non Hispanic,6,Queens,40447
2010,4,20-24,0,Total,5,Hispanic,6,Queens,52294
2010,4,20-24,1,Male,0,Total,6,Queens,81879
2010,4,20-24,1,Male,1,White Non Hispanic,6,Queens,17928
2010,4,20-24,1,Male,2,Black Non Hispanic,6,Queens,15229
2010,4,20-24,1,Male,3,Other Non Hispanic,6,Queens,20178
2010,4,20-24,1,Male,5,Hispanic,6,Queens,28544
2010,4,20-24,2,Female,0,Total,6,Queens,78996
2010,4,20-24,2,Female,1,White Non Hispanic,6,Queens,18527
2010,4,20-24,2,Female,2,Black Non Hispanic,6,Queens,16450
2010,4,20-24,2,Female,3,Other Non Hispanic,6,Queens,20269
2010,4,20-24,2,Female,5,Hispanic,6,Queens,23750
2010,5,25-34,0,Total,0,Total,6,Queens,362130
2010,5,25-34,0,Total,1,White Non Hispanic,6,Queens,97743
2010,5,25-34,0,Total,2,Black Non Hispanic,6,Queens,56239
2010,5,25-34,0,Total,3,Other Non Hispanic,6,Queens,94538
2010,5,25-34,0,Total,5,Hispanic,6,Queens,113610
2010,5,25-34,1,Male,0,Total,6,Queens,180079
2010,5,25-34,1,Male,1,White Non Hispanic,6,Queens,49270
2010,5,25-34,1,Male,2,Black Non Hispanic,6,Queens,25504
2010,5,25-34,1,Male,3,Other Non Hispanic,6,Queens,44724
2010,5,25-34,1,Male,5,Hispanic,6,Queens,60581
2010,5,25-34,2,Female,0,Total,6,Queens,182051
2010,5,25-34,2,Female,1,White Non Hispanic,6,Queens,48473
2010,5,25-34,2,Female,2,Black Non Hispanic,6,Queens,30735
2010,5,25-34,2,Female,3,Other Non Hispanic,6,Queens,49814
2010,5,25-34,2,Female,5,Hispanic,6,Queens,53029
2010,6,35-44,0,Total,0,Total,6,Queens,326279
2010,6,35-44,0,Total,1,White Non Hispanic,6,Queens,79795
2010,6,35-44,0,Total,2,Black Non Hispanic,6,Queens,57636
2010,6,35-44,0,Total,3,Other Non Hispanic,6,Queens,90818
2010,6,35-44,0,Total,5,Hispanic,6,Queens,98030
2010,6,35-44,1,Male,0,Total,6,Queens,162445
2010,6,35-44,1,Male,1,White Non Hispanic,6,Queens,42369
2010,6,35-44,1,Male,2,Black Non Hispanic,6,Queens,25120
2010,6,35-44,1,Male,3,Other Non Hispanic,6,Queens,43707
2010,6,35-44,1,Male,5,Hispanic,6,Queens,51249
2010,6,35-44,2,Female,0,Total,6,Queens,163834
2010,6,35-44,2,Female,1,White Non Hispanic,6,Queens,37426
2010,6,35-44,2,Female,2,Black Non Hispanic,6,Queens,32516
2010,6,35-44,2,Female,3,Other Non Hispanic,6,Queens,47111
2010,6,35-44,2,Female,5,Hispanic,6,Queens,46781
2010,7,45-54,0,Total,0,Total,6,Queens,322884
2010,7,45-54,0,Total,1,White Non Hispanic,6,Queens,88131
2010,7,45-54,0,Total,2,Black Non Hispanic,6,Queens,65449
2010,7,45-54,0,Total,3,Other Non Hispanic,6,Queens,90341
2010,7,45-54,0,Total,5,Hispanic,6,Queens,78963
2010,7,45-54,1,Male,0,Total,6,Queens,156130
2010,7,45-54,1,Male,1,White Non Hispanic,6,Queens,45165
2010,7,45-54,1,Male,2,Black Non Hispanic,6,Queens,28582
2010,7,45-54,1,Male,3,Other Non Hispanic,6,Queens,43982
2010,7,45-54,1,Male,5,Hispanic,6,Queens,38401
2010,7,45-54,2,Female,0,Total,6,Queens,166754
2010,7,45-54,2,Female,1,White Non Hispanic,6,Queens,42966
2010,7,45-54,2,Female,2,Black Non Hispanic,6,Queens,36867
2010,7,45-54,2,Female,3,Other Non Hispanic,6,Queens,46359
2010,7,45-54,2,Female,5,Hispanic,6,Queens,40562
2010,8,55-64,0,Total,0,Total,6,Queens,253676
2010,8,55-64,0,Total,1,White Non Hispanic,6,Queens,89195
2010,8,55-64,0,Total,2,Black Non Hispanic,6,Queens,47754
2010,8,55-64,0,Total,3,Other Non Hispanic,6,Queens,64853
2010,8,55-64,0,Total,5,Hispanic,6,Queens,51874
2010,8,55-64,1,Male,0,Total,6,Queens,117628
2010,8,55-64,1,Male,1,White Non Hispanic,6,Queens,42931
2010,8,55-64,1,Male,2,Black Non Hispanic,6,Queens,20253
2010,8,55-64,1,Male,3,Other Non Hispanic,6,Queens,31173
2010,8,55-64,1,Male,5,Hispanic,6,Queens,23271
2010,8,55-64,2,Female,0,Total,6,Queens,136048
2010,8,55-64,2,Female,1,White Non Hispanic,6,Queens,46264
2010,8,55-64,2,Female,2,Black Non Hispanic,6,Queens,27501
2010,8,55-64,2,Female,3,Other Non Hispanic,6,Queens,33680
2010,8,55-64,2,Female,5,Hispanic,6,Queens,28603
2010,9,65-74,0,Total,0,Total,6,Queens,150624
2010,9,65-74,0,Total,1,White Non Hispanic,6,Queens,61039
2010,9,65-74,0,Total,2,Black Non Hispanic,6,Queens,29532
2010,9,65-74,0,Total,3,Other Non Hispanic,6,Queens,32315
2010,9,65-74,0,Total,5,Hispanic,6,Queens,27738
2010,9,65-74,1,Male,0,Total,6,Queens,65634
2010,9,65-74,1,Male,1,White Non Hispanic,6,Queens,27468
2010,9,65-74,1,Male,2,Black Non Hispanic,6,Queens,11395
2010,9,65-74,1,Male,3,Other Non Hispanic,6,Queens,15202
2010,9,65-74,1,Male,5,Hispanic,6,Queens,11569
2010,9,65-74,2,Female,0,Total,6,Queens,84990
2010,9,65-74,2,Female,1,White Non Hispanic,6,Queens,33571
2010,9,65-74,2,Female,2,Black Non Hispanic,6,Queens,18137
2010,9,65-74,2,Female,3,Other Non Hispanic,6,Queens,17113
2010,9,65-74,2,Female,5,Hispanic,6,Queens,16169
2010,10,75-84,0,Total,0,Total,6,Queens,93347
2010,10,75-84,0,Total,1,White Non Hispanic,6,Queens,49754
2010,10,75-84,0,Total,2,Black Non Hispanic,6,Queens,15496
2010,10,75-84,0,Total,3,Other Non Hispanic,6,Queens,14583
2010,10,75-84,0,Total,5,Hispanic,6,Queens,13514
2010,10,75-84,1,Male,0,Total,6,Queens,36510
2010,10,75-84,1,Male,1,White Non Hispanic,6,Queens,19992
2010,10,75-84,1,Male,2,Black Non Hispanic,6,Queens,5288
2010,10,75-84,1,Male,3,Other Non Hispanic,6,Queens,6322
2010,10,75-84,1,Male,5,Hispanic,6,Queens,4908
2010,10,75-84,2,Female,0,Total,6,Queens,56837
2010,10,75-84,2,Female,1,White Non Hispanic,6,Queens,29762
2010,10,75-84,2,Female,2,Black Non Hispanic,6,Queens,10208
2010,10,75-84,2,Female,3,Other Non Hispanic,6,Queens,8261
2010,10,75-84,2,Female,5,Hispanic,6,Queens,8606
2010,11,85+,0,Total,0,Total,6,Queens,42175
2010,11,85+,0,Total,1,White Non Hispanic,6,Queens,27302
2010,11,85+,0,Total,2,Black Non Hispanic,6,Queens,6167
2010,11,85+,0,Total,3,Other Non Hispanic,6,Queens,4491
2010,11,85+,0,Total,5,Hispanic,6,Queens,4215
2010,11,85+,1,Male,0,Total,6,Queens,13424
2010,11,85+,1,Male,1,White Non Hispanic,6,Queens,8772
2010,11,85+,1,Male,2,Black Non Hispanic,6,Queens,1692
2010,11,85+,1,Male,3,Other Non Hispanic,6,Queens,1746
2010,11,85+,1,Male,5,Hispanic,6,Queens,1214
2010,11,85+,2,Female,0,Total,6,Queens,28751
2010,11,85+,2,Female,1,White Non Hispanic,6,Queens,18530
2010,11,85+,2,Female,2,Black Non Hispanic,6,Queens,4475
2010,11,85+,2,Female,3,Other Non Hispanic,6,Queens,2745
2010,11,85+,2,Female,5,Hispanic,6,Queens,3001
2011,1,<1,1,Male,2,Black Non Hispanic,6,Queens,2938
2011,0,Total,0,Total,0,Total,6,Queens,2247848
2011,0,Total,0,Total,1,White Non Hispanic,6,Queens,634948
2011,0,Total,0,Total,2,Black Non Hispanic,6,Queens,421731
2011,0,Total,0,Total,3,Other Non Hispanic,6,Queens,566153
2011,0,Total,0,Total,5,Hispanic,6,Queens,625016
2011,0,Total,1,Male,0,Total,6,Queens,1090105
2011,0,Total,1,Male,1,White Non Hispanic,6,Queens,309349
2011,0,Total,1,Male,2,Black Non Hispanic,6,Queens,190199
2011,0,Total,1,Male,3,Other Non Hispanic,6,Queens,275961
2011,0,Total,1,Male,5,Hispanic,6,Queens,314596
2011,0,Total,2,Female,0,Total,6,Queens,1157743
2011,0,Total,2,Female,1,White Non Hispanic,6,Queens,325599
2011,0,Total,2,Female,2,Black Non Hispanic,6,Queens,231532
2011,0,Total,2,Female,3,Other Non Hispanic,6,Queens,290192
2011,0,Total,2,Female,5,Hispanic,6,Queens,310420
2011,1,<1,0,Total,0,Total,6,Queens,30187
2011,1,<1,0,Total,1,White Non Hispanic,6,Queens,6733
2011,1,<1,0,Total,2,Black Non Hispanic,6,Queens,5725
2011,1,<1,0,Total,3,Other Non Hispanic,6,Queens,6439
2011,1,<1,0,Total,5,Hispanic,6,Queens,11290
2011,1,<1,1,Male,0,Total,6,Queens,15457
2011,1,<1,1,Male,1,White Non Hispanic,6,Queens,3440
2011,1,<1,1,Male,3,Other Non Hispanic,6,Queens,3294
2011,1,<1,1,Male,5,Hispanic,6,Queens,5785
2011,1,<1,2,Female,0,Total,6,Queens,14730
2011,1,<1,2,Female,1,White Non Hispanic,6,Queens,3293
2011,1,<1,2,Female,2,Black Non Hispanic,6,Queens,2787
2011,1,<1,2,Female,3,Other Non Hispanic,6,Queens,3145
2011,1,<1,2,Female,5,Hispanic,6,Queens,5505
2011,2,01-09,0,Total,0,Total,6,Queens,231114
2011,2,01-09,0,Total,1,White Non Hispanic,6,Queens,52260
2011,2,01-09,0,Total,2,Black Non Hispanic,6,Queens,43792
2011,2,01-09,0,Total,3,Other Non Hispanic,6,Queens,55965
2011,2,01-09,0,Total,5,Hispanic,6,Queens,79097
2011,2,01-09,1,Male,0,Total,6,Queens,118469
2011,2,01-09,1,Male,1,White Non Hispanic,6,Queens,26816
2011,2,01-09,1,Male,2,Black Non Hispanic,6,Queens,22156
2011,2,01-09,1,Male,3,Other Non Hispanic,6,Queens,29197
2011,2,01-09,1,Male,5,Hispanic,6,Queens,40300
2011,2,01-09,2,Female,0,Total,6,Queens,112645
2011,2,01-09,2,Female,1,White Non Hispanic,6,Queens,25444
2011,2,01-09,2,Female,2,Black Non Hispanic,6,Queens,21636
2011,2,01-09,2,Female,3,Other Non Hispanic,6,Queens,26768
2011,2,01-09,2,Female,5,Hispanic,6,Queens,38797
2011,3,10-19,0,Total,0,Total,6,Queens,253404
2011,3,10-19,0,Total,1,White Non Hispanic,6,Queens,49943
2011,3,10-19,0,Total,2,Black Non Hispanic,6,Queens,58297
2011,3,10-19,0,Total,3,Other Non Hispanic,6,Queens,61605
2011,3,10-19,0,Total,5,Hispanic,6,Queens,83559
2011,3,10-19,1,Male,0,Total,6,Queens,129975
2011,3,10-19,1,Male,1,White Non Hispanic,6,Queens,26017
2011,3,10-19,1,Male,2,Black Non Hispanic,6,Queens,29309
2011,3,10-19,1,Male,3,Other Non Hispanic,6,Queens,31795
2011,3,10-19,1,Male,5,Hispanic,6,Queens,42854
2011,3,10-19,2,Female,0,Total,6,Queens,123429
2011,3,10-19,2,Female,1,White Non Hispanic,6,Queens,23926
2011,3,10-19,2,Female,2,Black Non Hispanic,6,Queens,28988
2011,3,10-19,2,Female,3,Other Non Hispanic,6,Queens,29810
2011,3,10-19,2,Female,5,Hispanic,6,Queens,40705
2011,4,20-24,0,Total,0,Total,6,Queens,162199
2011,4,20-24,0,Total,1,White Non Hispanic,6,Queens,36047
2011,4,20-24,0,Total,2,Black Non Hispanic,6,Queens,33374
2011,4,20-24,0,Total,3,Other Non Hispanic,6,Queens,40130
2011,4,20-24,0,Total,5,Hispanic,6,Queens,52648
2011,4,20-24,1,Male,0,Total,6,Queens,82101
2011,4,20-24,1,Male,1,White Non Hispanic,6,Queens,17603
2011,4,20-24,1,Male,2,Black Non Hispanic,6,Queens,16212
2011,4,20-24,1,Male,3,Other Non Hispanic,6,Queens,19868
2011,4,20-24,1,Male,5,Hispanic,6,Queens,28418
2011,4,20-24,2,Female,0,Total,6,Queens,80098
2011,4,20-24,2,Female,1,White Non Hispanic,6,Queens,18444
2011,4,20-24,2,Female,2,Black Non Hispanic,6,Queens,17162
2011,4,20-24,2,Female,3,Other Non Hispanic,6,Queens,20262
2011,4,20-24,2,Female,5,Hispanic,6,Queens,24230
2011,5,25-34,0,Total,0,Total,6,Queens,366485
2011,5,25-34,0,Total,1,White Non Hispanic,6,Queens,98480
2011,5,25-34,0,Total,2,Black Non Hispanic,6,Queens,57244
2011,5,25-34,0,Total,3,Other Non Hispanic,6,Queens,96247
2011,5,25-34,0,Total,5,Hispanic,6,Queens,114514
2011,5,25-34,1,Male,0,Total,6,Queens,183145
2011,5,25-34,1,Male,1,White Non Hispanic,6,Queens,49668
2011,5,25-34,1,Male,2,Black Non Hispanic,6,Queens,26382
2011,5,25-34,1,Male,3,Other Non Hispanic,6,Queens,45768
2011,5,25-34,1,Male,5,Hispanic,6,Queens,61327
2011,5,25-34,2,Female,0,Total,6,Queens,183340
2011,5,25-34,2,Female,1,White Non Hispanic,6,Queens,48812
2011,5,25-34,2,Female,2,Black Non Hispanic,6,Queens,30862
2011,5,25-34,2,Female,3,Other Non Hispanic,6,Queens,50479
2011,5,25-34,2,Female,5,Hispanic,6,Queens,53187
2011,6,35-44,0,Total,0,Total,6,Queens,324904
2011,6,35-44,0,Total,1,White Non Hispanic,6,Queens,79311
2011,6,35-44,0,Total,2,Black Non Hispanic,6,Queens,55693
2011,6,35-44,0,Total,3,Other Non Hispanic,6,Queens,90989
2011,6,35-44,0,Total,5,Hispanic,6,Queens,98911
2011,6,35-44,1,Male,0,Total,6,Queens,162192
2011,6,35-44,1,Male,1,White Non Hispanic,6,Queens,42043
2011,6,35-44,1,Male,2,Black Non Hispanic,6,Queens,24360
2011,6,35-44,1,Male,3,Other Non Hispanic,6,Queens,43691
2011,6,35-44,1,Male,5,Hispanic,6,Queens,52098
2011,6,35-44,2,Female,0,Total,6,Queens,162712
2011,6,35-44,2,Female,1,White Non Hispanic,6,Queens,37268
2011,6,35-44,2,Female,2,Black Non Hispanic,6,Queens,31333
2011,6,35-44,2,Female,3,Other Non Hispanic,6,Queens,47298
2011,6,35-44,2,Female,5,Hispanic,6,Queens,46813
2011,7,45-54,0,Total,0,Total,6,Queens,323702
2011,7,45-54,0,Total,1,White Non Hispanic,6,Queens,85705
2011,7,45-54,0,Total,2,Black Non Hispanic,6,Queens,65686
2011,7,45-54,0,Total,3,Other Non Hispanic,6,Queens,90734
2011,7,45-54,0,Total,5,Hispanic,6,Queens,81577
2011,7,45-54,1,Male,0,Total,6,Queens,157122
2011,7,45-54,1,Male,1,White Non Hispanic,6,Queens,44132
2011,7,45-54,1,Male,2,Black Non Hispanic,6,Queens,28800
2011,7,45-54,1,Male,3,Other Non Hispanic,6,Queens,44120
2011,7,45-54,1,Male,5,Hispanic,6,Queens,40070
2011,7,45-54,2,Female,0,Total,6,Queens,166580
2011,7,45-54,2,Female,1,White Non Hispanic,6,Queens,41573
2011,7,45-54,2,Female,2,Black Non Hispanic,6,Queens,36886
2011,7,45-54,2,Female,3,Other Non Hispanic,6,Queens,46614
2011,7,45-54,2,Female,5,Hispanic,6,Queens,41507
2011,8,55-64,0,Total,0,Total,6,Queens,264984
2011,8,55-64,0,Total,1,White Non Hispanic,6,Queens,90780
2011,8,55-64,0,Total,2,Black Non Hispanic,6,Queens,49814
2011,8,55-64,0,Total,3,Other Non Hispanic,6,Queens,69385
2011,8,55-64,0,Total,5,Hispanic,6,Queens,55005
2011,8,55-64,1,Male,0,Total,6,Queens,123507
2011,8,55-64,1,Male,1,White Non Hispanic,6,Queens,43921
2011,8,55-64,1,Male,2,Black Non Hispanic,6,Queens,21252
2011,8,55-64,1,Male,3,Other Non Hispanic,6,Queens,33504
2011,8,55-64,1,Male,5,Hispanic,6,Queens,24830
2011,8,55-64,2,Female,0,Total,6,Queens,141477
2011,8,55-64,2,Female,1,White Non Hispanic,6,Queens,46859
2011,8,55-64,2,Female,2,Black Non Hispanic,6,Queens,28562
2011,8,55-64,2,Female,3,Other Non Hispanic,6,Queens,35881
2011,8,55-64,2,Female,5,Hispanic,6,Queens,30175
2011,9,65-74,0,Total,0,Total,6,Queens,154021
2011,9,65-74,0,Total,1,White Non Hispanic,6,Queens,60680
2011,9,65-74,0,Total,2,Black Non Hispanic,6,Queens,29901
2011,9,65-74,0,Total,3,Other Non Hispanic,6,Queens,34034
2011,9,65-74,0,Total,5,Hispanic,6,Queens,29406
2011,9,65-74,1,Male,0,Total,6,Queens,67180
2011,9,65-74,1,Male,1,White Non Hispanic,6,Queens,27389
2011,9,65-74,1,Male,2,Black Non Hispanic,6,Queens,11560
2011,9,65-74,1,Male,3,Other Non Hispanic,6,Queens,15955
2011,9,65-74,1,Male,5,Hispanic,6,Queens,12276
2011,9,65-74,2,Female,0,Total,6,Queens,86841
2011,9,65-74,2,Female,1,White Non Hispanic,6,Queens,33291
2011,9,65-74,2,Female,2,Black Non Hispanic,6,Queens,18341
2011,9,65-74,2,Female,3,Other Non Hispanic,6,Queens,18079
2011,9,65-74,2,Female,5,Hispanic,6,Queens,17130
2011,10,75-84,0,Total,0,Total,6,Queens,93217
2011,10,75-84,0,Total,1,White Non Hispanic,6,Queens,47506
2011,10,75-84,0,Total,2,Black Non Hispanic,6,Queens,15783
2011,10,75-84,0,Total,3,Other Non Hispanic,6,Queens,15639
2011,10,75-84,0,Total,5,Hispanic,6,Queens,14289
2011,10,75-84,1,Male,0,Total,6,Queens,36974
2011,10,75-84,1,Male,1,White Non Hispanic,6,Queens,19380
2011,10,75-84,1,Male,2,Black Non Hispanic,6,Queens,5447
2011,10,75-84,1,Male,3,Other Non Hispanic,6,Queens,6901
2011,10,75-84,1,Male,5,Hispanic,6,Queens,5246
2011,10,75-84,2,Female,0,Total,6,Queens,56243
2011,10,75-84,2,Female,1,White Non Hispanic,6,Queens,28126
2011,10,75-84,2,Female,2,Black Non Hispanic,6,Queens,10336
2011,10,75-84,2,Female,3,Other Non Hispanic,6,Queens,8738
2011,10,75-84,2,Female,5,Hispanic,6,Queens,9043
2011,11,85+,0,Total,0,Total,6,Queens,43631
2011,11,85+,0,Total,1,White Non Hispanic,6,Queens,27503
2011,11,85+,0,Total,2,Black Non Hispanic,6,Queens,6422
2011,11,85+,0,Total,3,Other Non Hispanic,6,Queens,4986
2011,11,85+,0,Total,5,Hispanic,6,Queens,4720
2011,11,85+,1,Male,0,Total,6,Queens,13983
2011,11,85+,1,Male,1,White Non Hispanic,6,Queens,8940
2011,11,85+,1,Male,2,Black Non Hispanic,6,Queens,1783
2011,11,85+,1,Male,3,Other Non Hispanic,6,Queens,1868
2011,11,85+,1,Male,5,Hispanic,6,Queens,1392
2011,11,85+,2,Female,0,Total,6,Queens,29648
2011,11,85+,2,Female,1,White Non Hispanic,6,Queens,18563
2011,11,85+,2,Female,2,Black Non Hispanic,6,Queens,4639
2011,11,85+,2,Female,3,Other Non Hispanic,6,Queens,3118
2011,11,85+,2,Female,5,Hispanic,6,Queens,3328
2012,0,Total,0,Total,0,Total,6,Queens,2272771
2012,0,Total,0,Total,1,White Non Hispanic,6,Queens,631355
2012,0,Total,0,Total,2,Black Non Hispanic,6,Queens,423580
2012,0,Total,0,Total,3,Other Non Hispanic,6,Queens,583759
2012,0,Total,0,Total,5,Hispanic,6,Queens,634077
2012,0,Total,1,Male,0,Total,6,Queens,1102593
2012,0,Total,1,Male,1,White Non Hispanic,6,Queens,307754
2012,0,Total,1,Male,2,Black Non Hispanic,6,Queens,191286
2012,0,Total,1,Male,3,Other Non Hispanic,6,Queens,284310
2012,0,Total,1,Male,5,Hispanic,6,Queens,319243
2012,0,Total,2,Female,0,Total,6,Queens,1170178
2012,0,Total,2,Female,1,White Non Hispanic,6,Queens,323601
2012,0,Total,2,Female,2,Black Non Hispanic,6,Queens,232294
2012,0,Total,2,Female,3,Other Non Hispanic,6,Queens,299449
2012,0,Total,2,Female,5,Hispanic,6,Queens,314834
2012,1,<1,0,Total,0,Total,6,Queens,29213
2012,1,<1,0,Total,1,White Non Hispanic,6,Queens,6702
2012,1,<1,0,Total,2,Black Non Hispanic,6,Queens,5586
2012,1,<1,0,Total,3,Other Non Hispanic,6,Queens,6258
2012,1,<1,0,Total,5,Hispanic,6,Queens,10667
2012,1,<1,1,Male,0,Total,6,Queens,14942
2012,1,<1,1,Male,1,White Non Hispanic,6,Queens,3416
2012,1,<1,1,Male,2,Black Non Hispanic,6,Queens,2860
2012,1,<1,1,Male,3,Other Non Hispanic,6,Queens,3219
2012,1,<1,1,Male,5,Hispanic,6,Queens,5447
2012,1,<1,2,Female,0,Total,6,Queens,14271
2012,1,<1,2,Female,1,White Non Hispanic,6,Queens,3286
2012,1,<1,2,Female,2,Black Non Hispanic,6,Queens,2726
2012,1,<1,2,Female,3,Other Non Hispanic,6,Queens,3039
2012,1,<1,2,Female,5,Hispanic,6,Queens,5220
2012,2,01-09,0,Total,0,Total,6,Queens,235642
2012,2,01-09,0,Total,1,White Non Hispanic,6,Queens,51829
2012,2,01-09,0,Total,2,Black Non Hispanic,6,Queens,44013
2012,2,01-09,0,Total,3,Other Non Hispanic,6,Queens,57750
2012,2,01-09,0,Total,5,Hispanic,6,Queens,82050
2012,2,01-09,1,Male,0,Total,6,Queens,120511
2012,2,01-09,1,Male,1,White Non Hispanic,6,Queens,26488
2012,2,01-09,1,Male,2,Black Non Hispanic,6,Queens,22259
2012,2,01-09,1,Male,3,Other Non Hispanic,6,Queens,29960
2012,2,01-09,1,Male,5,Hispanic,6,Queens,41804
2012,2,01-09,2,Female,0,Total,6,Queens,115131
2012,2,01-09,2,Female,1,White Non Hispanic,6,Queens,25341
2012,2,01-09,2,Female,2,Black Non Hispanic,6,Queens,21754
2012,2,01-09,2,Female,3,Other Non Hispanic,6,Queens,27790
2012,2,01-09,2,Female,5,Hispanic,6,Queens,40246
2012,3,10-19,0,Total,0,Total,6,Queens,251319
2012,3,10-19,0,Total,1,White Non Hispanic,6,Queens,48870
2012,3,10-19,0,Total,2,Black Non Hispanic,6,Queens,56448
2012,3,10-19,0,Total,3,Other Non Hispanic,6,Queens,62286
2012,3,10-19,0,Total,5,Hispanic,6,Queens,83715
2012,3,10-19,1,Male,0,Total,6,Queens,128532
2012,3,10-19,1,Male,1,White Non Hispanic,6,Queens,25370
2012,3,10-19,1,Male,2,Black Non Hispanic,6,Queens,28267
2012,3,10-19,1,Male,3,Other Non Hispanic,6,Queens,32220
2012,3,10-19,1,Male,5,Hispanic,6,Queens,42675
2012,3,10-19,2,Female,0,Total,6,Queens,122787
2012,3,10-19,2,Female,1,White Non Hispanic,6,Queens,23500
2012,3,10-19,2,Female,2,Black Non Hispanic,6,Queens,28181
2012,3,10-19,2,Female,3,Other Non Hispanic,6,Queens,30066
2012,3,10-19,2,Female,5,Hispanic,6,Queens,41040
2012,4,20-24,0,Total,0,Total,6,Queens,164083
2012,4,20-24,0,Total,1,White Non Hispanic,6,Queens,35117
2012,4,20-24,0,Total,2,Black Non Hispanic,6,Queens,33642
2012,4,20-24,0,Total,3,Other Non Hispanic,6,Queens,42558
2012,4,20-24,0,Total,5,Hispanic,6,Queens,52766
2012,4,20-24,1,Male,0,Total,6,Queens,82882
2012,4,20-24,1,Male,1,White Non Hispanic,6,Queens,17190
2012,4,20-24,1,Male,2,Black Non Hispanic,6,Queens,16445
2012,4,20-24,1,Male,3,Other Non Hispanic,6,Queens,20943
2012,4,20-24,1,Male,5,Hispanic,6,Queens,28304
2012,4,20-24,2,Female,0,Total,6,Queens,81201
2012,4,20-24,2,Female,1,White Non Hispanic,6,Queens,17927
2012,4,20-24,2,Female,2,Black Non Hispanic,6,Queens,17197
2012,4,20-24,2,Female,3,Other Non Hispanic,6,Queens,21615
2012,4,20-24,2,Female,5,Hispanic,6,Queens,24462
2012,5,25-34,0,Total,0,Total,6,Queens,370015
2012,5,25-34,0,Total,1,White Non Hispanic,6,Queens,98752
2012,5,25-34,0,Total,2,Black Non Hispanic,6,Queens,58302
2012,5,25-34,0,Total,3,Other Non Hispanic,6,Queens,99073
2012,5,25-34,0,Total,5,Hispanic,6,Queens,113888
2012,5,25-34,1,Male,0,Total,6,Queens,185061
2012,5,25-34,1,Male,1,White Non Hispanic,6,Queens,49622
2012,5,25-34,1,Male,2,Black Non Hispanic,6,Queens,27071
2012,5,25-34,1,Male,3,Other Non Hispanic,6,Queens,47259
2012,5,25-34,1,Male,5,Hispanic,6,Queens,61109
2012,5,25-34,2,Female,0,Total,6,Queens,184954
2012,5,25-34,2,Female,1,White Non Hispanic,6,Queens,49130
2012,5,25-34,2,Female,2,Black Non Hispanic,6,Queens,31231
2012,5,25-34,2,Female,3,Other Non Hispanic,6,Queens,51814
2012,5,25-34,2,Female,5,Hispanic,6,Queens,52779
2012,6,35-44,0,Total,0,Total,6,Queens,327382
2012,6,35-44,0,Total,1,White Non Hispanic,6,Queens,79647
2012,6,35-44,0,Total,2,Black Non Hispanic,6,Queens,55169
2012,6,35-44,0,Total,3,Other Non Hispanic,6,Queens,92937
