year,pct,arstmade,frisked,searched,sex,race,age,build,city,crimsusp,arstoffn
2015,121,N,Y,N,M,B,20,M,STATEN IS,MISDEMEANOR, 
2015,121,N,Y,N,M,B,20,M,STATEN IS,MISDEMEANOR, 
2015,60,N,N,N,M,W,45,M,BROOKLYN,GLA, 
2015,121,N,Y,Y,M,B,16,T,STATEN IS,MISDEMEANOR, 
2015,121,N,Y,Y,M,B,19,T,STATEN IS,MISDEMEANOR, 
2015,83,Y,Y,N,F,Q,27,M,BROOKLYN,MISD,TRESPASS
2015,115,N,Y,N,M,B,25,T,QUEENS,CPW, 
2015,111,N,Y,N,M,P,22,T,QUEENS,FEL, 
2015,111,N,N,N,M,P,21,M,QUEENS,FEL, 
2015,25,N,N,N,M,Q,24,M,MANHATTAN,MISD, 
2015,25,N,Y,Y,M,B,15,M,MANHATTAN,MISD, 
2015,79,Y,Y,N,M,P,57,M,BROOKLYN,CPCS,CPCS
2015,70,N,Y,N,M,B,99,M,BROOKLYN,FELONY/ROBBERY, 
2015,115,N,Y,Y,M,Q,21,T,QUEENS,FELONY, 
2015,115,N,Y,N,M,Q,20,H,QUEENS,FELONY, 
2015,115,N,Y,Y,M,Q,21,M,QUEENS,FELONY, 
2015,110,N,Y,N,F,Q,25,M,QUEENS,FEL, 
2015,110,N,Y,N,M,Q,26,M,QUEENS,FEL, 
2015,106,N,Y,N,F,B,15,T,QUEENS,MISDEMEANOR, 
2015,106,N,Y,N,M,B,15,M,QUEENS,MISDEMEANOR, 
2015,13,N,N,N,M,Q,20,T,MANHATTAN,FEL, 
2015,42,N,Y,N,M,Q,18,M,BRONX,FEL, 
2015,121,N,Y,N,M,B,22,M,STATEN IS,MISDEMEANOR, 
2015,40,Y,N,N,M,B,18,T,BRONX,MISD,CRIMINAL TRESPASS
2015,32,N,Y,Y,M,B,53,M,MANHATTAN,CPW, 
2015,14,N,Y,N,M,B,23,M,MANHATTAN,FEL, 
2015,25,N,Y,N,M,B,15,T,MANHATTAN,FEL, 
2015,79,Y,Y,N,M,Q,29,M,BROOKLYN,CSCS,CSCS
2015,114,N,N,N,M,W,30,M,QUEENS,FEL, 
2015,121,N,Y,N,M,B,16,T,STATEN IS,FELONY, 
2015,42,N,Y,N,M,B,18,M,BRONX,FEL, 
2015,23,N,N,N,M,B,23,U,MANHATTAN,FEL, 
2015,41,N,Y,N,M,B,33,T,BRONX,ROBBERY, 
2015,111,N,Y,N,M,B,15,T,QUEENS,MISD, 
2015,28,N,N,N,M,Q,49,T,MANHATTAN,FELONY, 
2015,121,N,Y,N,M,B,24,T,STATEN IS,MISDEMEANOR, 
2015,42,N,Y,N,M,B,18,U,BRONX,FEL, 
2015,73,N,Y,N,M,B,15,M,BROOKLYN,CPW, 
2015,41,N,Y,N,M,B,18,H,BRONX,ASSAULT, 
2015,79,N,Y,N,M,B,22,M,BROOKLYN,CPW, 
2015,67,N,Y,N,M,B,40,T,BROOKLYN,FEL, 
2015,79,N,Y,N,M,B,19,M,BROOKLYN,CPW, 
2015,102,N,Y,N,M,Q,20,M,QUEENS,ROBBERY, 
2015,121,N,N,N,M,B,24,M,STATEN IS,MISDEMEANOR, 
2015,121,N,N,N,M,B,31,T,STATEN IS,MISDEMEANOR, 
2015,79,N,Y,N,M,B,22,M,BROOKLYN,CPW, 
2015,19,N,Y,N,M,W,22,M,MANHATTAN,MISD, 
2015,19,N,Y,N,M,W,18,M,MANHATTAN,MISD, 
2015,75,Y,Y,Y,M,B,30,M,BROOKLYN,CPW,CPW
2015,111,N,N,N,M,W,23,T,QUEENS,FEL, 
2015,114,N,Y,N,M,B,27,T,QUEENS,ASSAULT, 
2015,115,N,Y,N,M,Q,17,T,QUEENS,ROBBERY, 
2015,115,N,Y,N,M,Q,22,T,QUEENS,ROBBERY, 
2015,115,N,Y,N,M,Q,19,M,QUEENS,ROBBERY, 
2015,67,N,Y,N,M,B,20,M,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,20,M,BROOKLYN,FEL, 
2015,25,N,Y,N,M,B,24,M,MANHATTAN,MISD, 
2015,83,N,Y,N,M,B,22,T,BRONX,FELONY, 
2015,44,N,Y,N,M,B,28,M,BRONX,CPW, 
2015,106,N,Y,N,M,A,24,M,QUEENS,FELONY, 
2015,84,N,Y,N,M,B,15,T,BROOKLYN,CRIMINAL TRESPASS, 
2015,60,N,Y,N,M,Q,20,M,BROOKLYN,ASSAULT 3, 
2015,60,N,Y,N,M,Q,26,H,BROOKLYN,ASSAULT  3, 
2015,121,N,Y,N,M,Q,38,M,STATEN IS,FELONY, 
2015,114,N,Y,N,F,B,28,H,QUEENS,FEL, 
2015,114,N,Y,N,M,B,28,T,QUEENS,FEL, 
2015,114,N,Y,N,M,B,21,T,QUEENS,FEL, 
2015,94,N,N,N,M,W,23,M,BROOKLYN,MISD, 
2015,50,N,N,N,M,B,24,H,BRONX,MISD, 
2015,109,N,Y,N,M,Q,35,M,QUEENS,ROBBERY, 
2015,121,N,Y,N,F,P,15,M,STATEN IS,FELONY, 
2015,121,N,Y,N,F,Q,21,T,STATEN IS,FELONY, 
2015,52,Y,Y,N,M,Q,28,T,BRONX,MISD,145.00 CRIMINAL MISCHIEF
2015,52,Y,Y,N,M,Q,27,M,BRONX,MISD,145.00 CRIMINAL MISCHIEF
2015,30,Y,Y,Y,M,Q,26,M,MANHATTAN,FEL  / GLA,CPW
2015,101,N,Y,N,M,B,25,M,QUEENS,FELONY, 
2015,101,N,Y,N,M,B,26,M,QUEENS,FELONY, 
2015,101,N,Y,N,M,B,19,T,QUEENS,FELONY, 
2015,114,N,Y,N,M,Q,27,M,QUEENS,MISD, 
2015,114,N,Y,N,M,Q,27,M,QUEENS,MISD, 
2015,114,N,Y,N,M,B,24,M,QUEENS,FEL, 
2015,46,N,Y,Y,M,B,40,M,BRONX,CPW, 
2015,46,N,Y,Y,M,B,42,M,BRONX,CPW, 
2015,46,N,Y,Y,M,P,19,T,BRONX,CPW, 
2015,46,N,Y,Y,M,P,17,T,BRONX,CPW, 
2015,46,N,Y,Y,M,P,20,T,BRONX,CPW, 
2015,19,Y,N,Y,M,B,58,M,MANHATTAN,MISD,PETITT LARCENY
2015,67,N,Y,N,M,B,43,M,BROOKLYN,FEL, 
2015,14,N,N,N,M,W,55,T,MANHATTAN,FEL, 
2015,41,N,Y,N,M,Q,24,M,BRONX,BURGLARY, 
2015,66,N,Y,N,M,B,24,T,BROOKLYN,PETIT LARCENY, 
2015,19,N,Y,N,M,B,34,M,MANHATTAN,FEL, 
2015,13,Y,Y,Y,M,Q,42,T,MANHATTAN,MISDEMEANOR,165.4
2015,13,Y,Y,Y,M,W,48,M,MANHATTAN,MISDEMEANOR,165.4
2015,101,N,Y,Y,M,B,54,M,QUEENS,FELONY, 
2015,34,N,Y,N,M,P,31,M,MANHATTAN,FEL, 
2015,34,N,Y,N,M,Q,25,H,MANHATTAN,FEL, 
2015,73,N,Y,N,M,B,40,T,BROOKLYN,CRIMINAL TRESPASS, 
2015,102,Y,Y,Y,M,A,39,M,QUEENS,BURGLARY,BURGLARY
2015,76,N,Y,Y,M,B,999,M,BROOKLYN,MISD, 
2015,44,N,Y,N,M,B,18,M,BRONX,CRIM TRESPASS, 
2015,44,N,Y,N,M,B,36,T,BRONX,CPW, 
2015,44,N,Y,N,M,B,36,T,BRONX,CPW, 
2015,112,N,Y,N,M,B,18,T,QUEENS,FEL/ATT ROBB, 
2015,112,N,Y,N,M,B,24,M,QUEENS,FEL/ATT ROBB, 
2015,101,N,Y,N,M,B,27,M,QUEENS,FELONY, 
2015,73,N,Y,N,M,B,50,T,BROOKLYN,ROBBERY, 
2015,44,N,N,N,M,Q,23,T,BRONX,CPW, 
2015,108,N,N,N,M,B,27,M,QUEENS,CRIMINAL TRESPASS, 
2015,108,N,N,N,M,B,30,M,QUEENS,CRIMINAL TRESPASS, 
2015,22,N,Y,N,M,Q,22,M,MANHATTAN,FELONY, 
2015,22,N,Y,N,M,Q,35,T,MANHATTAN,FELONY, 
2015,22,N,N,N,M,P,40,T,MANHATTAN,FELONY, 
2015,44,Y,Y,Y,M,Q,22,T,BRONX,CRIM TRES/CPW,265.01
2015,44,Y,Y,Y,M,Q,22,T,BRONX,CPW,CPW
2015,44,Y,Y,Y,M,Q,22,T,BRONX,CPW/CRIM TRESS,265.01
2015,121,N,Y,N,M,B,35,M,STATEN IS,FELONY, 
2015,102,Y,Y,Y,M,A,30,M,QUEENS,BURGLARY,BURGLARY
2015,102,Y,Y,Y,M,A,33,M,QUEENS,BURGLARY,BURGLARY
2015,102,Y,Y,Y,M,A,36,M,QUEENS,BURGLARY,BURGLARY
2015,23,N,Y,N,M,Q,20,T,MANHATTAN,CPW, 
2015,102,Y,Y,N,M,Q,31,M,QUEENS,BURGLARY,PL 140.20
2015,106,N,Y,N,M,B,15,T,QUEENS,FELONY, 
2015,75,N,N,N,M,B,20,H,BROOKLYN,BURGLARY, 
2015,52,N,Y,Y,M,Q,17,M,BRONX,MISD, 
2015,52,N,Y,Y,M,W,17,M,BRONX,MISD, 
2015,75,N,N,N,M,Z,51,M,BROOKLYN,BURGLARY, 
2015,114,N,Y,N,M,W,26,M,QUEENS,FEL, 
2015,46,N,Y,N,M,P,23,M,BRONX,MISD, 
2015,114,N,N,N,M,Q,22,M,QUEENS,FEL, 
2015,14,N,N,N,M,W,20,M,MANHATTAN,FEL, 
2015,45,Y,Y,Y,M,W,31,H,BRONX,MISD,CPCS
2015,115,N,Y,N,M,Q,44,M,QUEENS,MISD, 
2015,25,N,N,N,F,B,13,T,MANHATTAN,CPW, 
2015,25,N,Y,N,F,B,17,T,MANHATTAN,CPW, 
2015,25,N,N,N,F,Q,17,T,MANHATTAN,ASSAULT, 
2015,25,N,Y,N,M,B,25,T,MANHATTAN,CPW, 
2015,25,Y,Y,Y,M,Q,14,T,MANHATTAN,CPW,CPW
2015,40,Y,Y,Y,M,B,58,T,BRONX,MISD,CRIMINAL TRESPASS
2015,62,N,N,N,M,Q,23,T,BROOKLYN,FEL, 
2015,114,N,Y,Y,M,U,23,M,QUEENS,FEL, 
2015,25,N,Y,Y,M,Q,14,T,MANHATTAN,FEL, 
2015,105,N,Y,N,M,B,29,M,QUEENS,FEL, 
2015,49,N,Y,N,M,B,20,T,BRONX,BURGLARY / CPW, 
2015,43,Y,Y,Y,M,B,16,M,BRONX,CPM,CPM
2015,102,N,Y,N,M,B,15,T,QUEENS,BURGLARY, 
2015,100,N,Y,N,M,B,23,M,QUEENS,FELONY, 
2015,105,N,Y,N,M,Q,21,H,QUEENS,FEL, 
2015,52,Y,Y,Y,M,B,33,H,BRONX,MISD,RECKLESS ENDANGERMENT
2015,61,N,Y,N,M,P,25,M,BROOKLYN,CPM, 
2015,19,N,N,N,M,B,23,M,MANHATTAN,FEL, 
2015,44,N,N,N,M,Q,21,T,BRONX,FELONY, 
2015,25,N,Y,N,M,Q,15,M,MANHATTAN,MISD, 
2015,67,N,Y,N,M,B,40,M,BROOKLYN,FEL, 
2015,121,N,Y,N,M,A,26,M,STATEN IS,FELONY, 
2015,14,N,N,N,M,W,23,T,MANHATTAN,FEL, 
2015,105,N,N,N,M,B,22,M,QUEENS,FEL, 
2015,34,N,Y,N,M,B,20,T,MANHATTAN,FEL, 
2015,34,N,Y,N,M,Q,20,M,MANHATTAN,FEL, 
2015,120,N,Y,Y,M,Q,21,T,STATEN IS,CPW, 
2015,67,N,Y,N,M,B,18,T,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,17,T,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,18,T,BROOKLYN,FEL, 
2015,20,N,N,N,F,W,23,M,MANHATTAN,MISD, 
2015,20,N,N,N,M,W,23,T,MANHATTAN,MISD, 
2015,105,N,Y,N,M,B,19,T,QUEENS,FEL, 
2015,105,Y,Y,N,M,B,18,T,QUEENS,FEL,PL 120.25
2015,123,N,N,N,F,Q,24,T,STATEN IS,MISD, 
2015,123,N,N,N,F,W,29,M,STATEN IS,MISD, 
2015,63,N,Y,N,M,B,33,M,BROOKLYN,FELONY, 
2015,14,N,N,N,M,Q,22,M,MANHATTAN,MISD, 
2015,81,N,Y,Y,M,B,28,T,BROOKLYN,CPW, 
2015,81,N,Y,Y,M,B,25,T,BROOKLYN,C.P.W., 
2015,105,N,N,N,M,B,40,M,QUEENS,FEL, 
2015,23,Y,Y,N,M,Q,31,M,MANHATTAN,M,ASSAULT 2
2015,81,N,Y,Y,M,B,26,M,BROOKLYN,CPW, 
2015,81,N,Y,Y,M,B,25,H,BROOKLYN,CPW, 
2015,105,Y,Y,Y,M,B,25,M,QUEENS,FEL,220.16
2015,48,N,N,N,M,B,50,T,BRONX,BURGLARY, 
2015,111,Y,N,Y,M,W,44,M,QUEENS,MISDMEANOR,CPSP
2015,120,N,N,N,M,B,23,T,STATEN IS,CPW, 
2015,63,N,Y,N,M,B,14,T,BROOKLYN,FELONY, 
2015,42,N,Y,N,M,B,15,Z,BRONX,PETIT LARCENY, 
2015,88,N,N,N,M,B,25,M,BROOKLYN,FEL, 
2015,88,N,N,N,M,B,14,M,BROOKLYN,FEL, 
2015,88,N,N,N,M,B,16,M,BROOKLYN,FEL, 
2015,88,N,N,N,M,B,17,T,BROOKLYN,FEL, 
2015,88,N,N,N,M,B,26,T,BROOKLYN,FEL, 
2015,88,N,N,N,M,B,20,T,BROOKLYN,FEL, 
2015,67,Y,Y,N,M,B,27,Z,BROOKLYN,FEL,ROBBERY
2015,102,Y,Y,N,M,B,16,T,QUEENS,BURGLARY,ATTEMPTED BURGLARY
2015,83,N,Y,N,M,B,49,M,BROOKLYN,MISD, 
2015,73,N,N,N,M,Q,20,M,BROOKLYN,GLA, 
2015,40,Y,N,N,M,Q,23,M,BRONX,CPW,CPW
2015,120,N,Y,N,M,B,15,M,STATEN IS,CPW, 
2015,13,N,Y,N,M,W,40,M,MANHATTAN,MISDEMEANOR, 
2015,73,N,N,N,M,W,58,M,BROOKLYN,FORCIBLE TOUCHING, 
2015,25,N,Y,Y,M,B,32,M,MANHATTAN,CPW, 
2015,25,N,Y,Y,M,B,32,T,MANHATTAN,CPW, 
2015,25,Y,Y,Y,M,B,41,M,MANHATTAN,MISD,CRIMINAL TRESPASS
2015,110,N,Y,N,M,A,18,T,QUEENS,"CRIMINAL ,MISCHIEF, GLA", 
2015,110,N,N,N,M,P,22,M,QUEENS,CPSP, 
2015,101,N,Y,N,M,B,23,T,QUEENS,FEL, 
2015,101,N,Y,N,M,B,31,T,QUEENS,ROBBERY, 
2015,43,Y,N,N,M,B,16,T,BRONX,CRIMINAL TRESPASS,CRIMINAL TRESPASS
2015,42,N,Y,Y,Z,B,23,H,BRONX,CRIMINAL TRESPASS, 
2015,23,N,Y,N,M,B,22,M,MANHATTAN,MISD, 
2015,79,N,Y,N,M,B,20,T,BROOKLYN,FEL, 
2015,47,N,Y,N,M,B,30,M,BRONX,FEL/GL, 
2015,41,N,Y,N,M,B,20,M,BRONX,ROBBERY, 
2015,41,N,Y,Y,M,Q,30,M,BRONX,CPW, 
2015,120,N,Y,N,M,B,22,H,STATEN IS,CSCS, 
2015,120,N,Y,N,M,B,32,H,STATEN IS,CSCS, 
2015,42,N,Y,N,M,B,24,M,BRONX,ROBBERY, 
2015,42,N,Y,Y,M,B,32,T,BRONX,ROBBERY, 
2015,105,N,Y,N,M,B,24,H,QUEENS,FEL, 
2015,20,N,N,N,M,Q,36,H,MANHATTAN,FEL, 
2015,20,N,N,N,M,Q,36,T,MANHATTAN,FEL, 
2015,5,N,Y,N,M,P,28,M,MANHATTAN,CPW, 
2015,42,N,Y,N,M,B,37,Z,BRONX,CPW, 
2015,47,N,Y,N,M,B,22,M,BRONX,FEL, 
2015,105,N,Y,Y,M,B,31,M,QUEENS,FEL, 
2015,83,N,Y,N,M,B,32,T,BROOKLYN,FEL, 
2015,9,N,Y,N,M,B,45,M,MANHATTAN,MISD, 
2015,105,N,Y,N,M,Q,23,M,QUEENS,FEL, 
2015,105,N,Y,N,M,B,22,M,QUEENS,FEL, 
2015,121,N,Y,N,M,B,34,T,STATEN IS,ASSAULT 3, 
2015,90,N,N,N,M,Q,22,T,BROOKLYN,FEL, 
2015,105,N,Y,N,M,B,24,M,QUEENS,FEL, 
2015,25,Y,Y,N,M,B,15,T,MANHATTAN,ROBBERY,ASSAULT 3
2015,25,N,Y,Y,M,B,15,T,MANHATTAN,ROBBERY, 
2015,25,N,Y,Y,M,U,14,H,MANHATTAN,ROBBERY, 
2015,13,N,N,N,M,W,52,T,MANHATTAN,FEL, 
2015,106,N,N,N,M,W,36,M,QUEENS,MISD, 
2015,122,N,Y,N,M,W,36,M,STATEN IS,PET LARC CROM AUTO, 
2015,24,N,Y,N,M,P,21,T,MANHATTAN,MISD, 
2015,70,N,Y,N,M,B,39,M,BROOKLYN,MIS/CPW, 
2015,77,N,Y,N,M,B,31,T,BROOKLYN,MISD, 
2015,104,Y,Y,N,M,B,51,H,QUEENS,FELONY,BURGLARY
2015,104,Y,Y,N,M,B,53,T,QUEENS,FELONY,BURGLARY
2015,62,N,Y,N,M,W,27,T,BROOKLYN,FEL, 
2015,43,N,Y,N,M,P,21,T,BRONX,GLA, 
2015,43,N,Y,N,M,Q,25,H,BRONX,GLA, 
2015,102,Y,Y,Y,M,W,52,M,QUEENS,BURGLARY,PL 240.20
2015,60,N,N,N,M,B,15,T,BROOKLYN,MISD, 
2015,102,Y,Y,Y,M,B,20,M,QUEENS,FELONY,CRIMINAL TRESPASS
2015,122,N,Y,N,M,W,39,M,STATEN IS,BURG, 
2015,84,N,Y,N,M,B,16,M,BROOKLYN,ROBBERY (FEL), 
2015,83,N,N,N,F,B,21,M,BROOKLYN,MISD, 
2015,71,N,N,N,M,B,34,T,BROOKLYN,CRIM TRES, 
2015,121,N,N,N,M,B,19,M,STATEN IS,MIDEMEANOR, 
2015,121,N,N,N,M,Q,19,M,STATEN IS,MISDEMEANOR, 
2015,108,N,Y,N,M,A,23,T,QUEENS,GLA, 
2015,14,N,Y,N,M,B,45,M,MANHATTAN,MIS, 
2015,107,N,N,N,M,B,17,M,QUEENS,ROBBERY, 
2015,107,N,N,N,M,B,18,M,QUEENS,ROBBERY, 
2015,107,N,N,N,M,B,18,T,QUEENS,ROBBERY, 
2015,107,N,N,N,M,B,17,T,QUEENS,ROBBERY, 
2015,107,N,N,N,M,B,17,T,QUEENS,ROBBERY, 
2015,100,N,Y,N,M,B,37,H,QUEENS,FEL, 
2015,107,N,Y,N,F,B,17,T,QUEENS,ROBBERY, 
2015,107,N,Y,N,M,B,15,T,QUEENS,ROBBERY, 
2015,107,N,Y,N,M,B,15,T,QUEENS,ROBBERY, 
2015,107,N,Y,N,M,B,15,T,QUEENS,ROBBERY, 
2015,107,N,Y,N,M,B,15,T,QUEENS,ROBBERY, 
2015,107,N,Y,N,M,B,16,T,QUEENS,ROBBERY, 
2015,107,N,Y,N,M,Z,18,T,QUEENS,ROBBERY, 
2015,114,N,Y,N,M,W,52,M,QUEENS,FEL, 
2015,70,N,Y,N,M,B,33,M,BROOKLYN,FELONY/ROBBERY, 
2015,70,N,N,N,M,B,28,M,BROOKLYN,FELONY/ROBBERY, 
2015,120,N,N,N,M,W,22,M,STATEN IS,CPM / DRUG SALES, 
2015,120,N,N,N,M,W,23,M,STATEN IS,CPM / DRUG SALES, 
2015,24,N,Y,N,M,B,17,T,MANHATTAN,MISD, 
2015,24,N,Y,N,M,B,18,M,MANHATTAN,MISD, 
2015,24,N,Y,N,M,B,18,M,MANHATTAN,MISD, 
2015,24,N,Y,N,M,Q,19,H,MANHATTAN,MISD, 
2015,24,N,Y,N,M,Z,23,M,MANHATTAN,MISD, 
2015,120,N,N,N,M,Q,18,T,STATEN IS,CPW, 
2015,67,N,Y,N,M,B,26,T,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,20,T,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,24,T,BROOKLYN,FEL, 
2015,24,N,N,N,M,B,21,M,MANHATTAN,RESISTING ARREST, 
2015,107,N,N,N,M,Q,27,H,QUEENS,BURGLARY, 
2015,107,N,N,N,M,Q,33,H,QUEENS,BURGLARY, 
2015,109,Y,Y,Y,M,W,22,T,QUEENS,GLA,ATT PETIT LARCENY
2015,30,N,Y,N,M,B,34,M,MANHATTAN,FEL  / GLA, 
2015,30,N,Y,N,M,B,23,Z,MANHATTAN,FLE / GLA, 
2015,30,N,Y,N,M,B,34,M,MANHATTAN,FEL  / GLA, 
2015,105,Y,Y,N,M,B,28,H,QUEENS,FEL,PL 170.30
2015,105,Y,Y,N,M,B,21,H,QUEENS,FEL,PL 170.25
2015,14,N,N,N,F,I,28,M,MANHATTAN,MISD, 
2015,90,N,Y,N,M,Q,21,Z,BROOKLYN,FEL, 
2015,32,N,Y,N,M,B,16,T,MANHATTAN,FELONY, 
2015,70,N,Y,N,M,B,25,T,BROOKLYN,MIS/CRIM MIS, 
2015,32,N,N,N,F,B,65,H,MANHATTAN,MISD, 
2015,107,N,Y,N,M,B,24,T,QUEENS,BURGLARY, 
2015,120,N,Y,Y,M,B,37,M,STATEN IS,ROBBERY, 
2015,120,N,Y,Y,M,B,46,M,STATEN IS,ROBBERY, 
2015,13,N,N,N,F,W,24,T,MANHATTAN,MISD, 
2015,90,N,Y,N,M,B,22,M,BROOKLYN,FEL, 
2015,90,N,Y,N,M,Q,23,M,BROOKLYN,FEL, 
2015,102,Y,Y,Y,M,Q,46,M,QUEENS,GRAND LARCENY,PL 240.20
2015,24,N,N,N,F,Q,20,T,MANHATTAN,MISD, 
2015,105,N,Y,N,M,B,18,T,QUEENS,FEL, 
2015,105,N,Y,N,M,B,35,M,QUEENS,FEL, 
2015,66,N,Y,Y,M,Q,30,T,BROOKLYN,FEL, 
2015,32,Y,N,N,M,B,40,M,MANHATTAN,MISD,CRIM TRES
2015,84,N,Y,N,M,Q,99,M,BROOKLYN,CPW, 
2015,102,Y,Y,Y,M,W,32,M,QUEENS,GLA,VTL 319.1
2015,40,Y,N,N,M,Q,44,M,BRONX,CRIMINAL TRESPASS,CRIMINAL TRESPASS
2015,13,Y,Y,Y,M,Q,39,H,MANHATTAN,MISDEMEANOR,140.35
2015,13,Y,Y,Y,M,W,23,T,MANHATTAN,MISDEMEANOR,140.35
2015,9,Y,Y,N,M,B,44,M,MANHATTAN,FEL,245.00A
2015,107,N,N,N,M,A,56,M,QUEENS,ROBBERY, 
2015,107,N,N,N,M,A,22,T,QUEENS,ROBBERY, 
2015,106,N,N,N,F,P,17,M,QUEENS,FELONY, 
2015,106,N,Y,N,M,B,17,M,QUEENS,FELONY, 
2015,106,N,N,N,M,P,16,M,QUEENS,FELONY, 
2015,106,N,Y,N,M,Q,16,M,QUEENS,FELONY, 
2015,114,N,Y,N,M,Q,20,M,QUEENS,FEL, 
2015,14,N,N,N,M,Q,30,T,MANHATTAN,FEL, 
2015,107,N,N,N,M,Q,29,M,QUEENS,ROBBERY, 
2015,9,N,N,N,M,B,22,M,MANHATTAN,FEL, 
2015,113,N,Y,N,M,B,23,T,QUEENS,F, 
2015,113,N,Y,N,M,B,23,M,QUEENS,F, 
2015,107,Y,Y,Y,M,B,14,M,QUEENS,ROBBERY,160.10 (2)A
2015,107,Y,Y,Y,M,B,14,M,QUEENS,ROBBERY,PL 160.10(2) A
2015,114,N,Y,N,M,P,19,M,QUEENS,FEL, 
2015,20,N,N,N,M,A,27,T,MANHATTAN,MISD, 
2015,112,Y,Y,Y,M,B,23,M,QUEENS,FEL/ROBB,PL 155.25
2015,102,N,N,N,F,B,13,H,QUEENS,ASSAULT, 
2015,102,N,N,N,F,B,13,T,QUEENS,ASSAULT, 
2015,102,N,N,N,F,B,13,H,QUEENS,ASSAULT, 
2015,102,N,N,N,F,B,12,T,QUEENS,ASSAULT, 
2015,102,N,N,N,F,B,14,M,QUEENS,ASSAULT, 
2015,114,N,N,N,M,Q,17,M,QUEENS,FEL, 
2015,41,N,Y,N,F,Q,30,M,BRONX,CPW, 
2015,41,N,Y,N,Z,Z,30,M,BRONX,CPW, 
2015,44,N,N,N,M,B,17,M,BRONX,ASSAULT, 
2015,52,N,Y,N,M,Q,27,T,BRONX,FEL, 
2015,73,N,N,N,M,B,25,M,BROOKLYN,CRIMINAL TREPASS, 
2015,73,N,N,N,M,B,20,M,BROOKLYN,CRIMINAL TREPASS, 
2015,73,N,N,N,M,B,21,T,BROOKLYN,CRIMINAL TREPRASS, 
2015,73,N,N,N,M,B,20,T,BROOKLYN,CRIMINAL TREPASS, 
2015,114,N,Y,N,M,Q,34,H,QUEENS,FEL, 
2015,114,N,Y,N,M,Q,24,T,QUEENS,FEL, 
2015,114,N,Y,N,M,W,21,T,QUEENS,FEL, 
2015,28,N,Y,N,M,B,23,M,MANHATTAN,FELONY, 
2015,28,N,Y,N,M,B,22,M,MANHATTAN,MISD, 
2015,28,N,Y,N,M,B,20,M,MANHATTAN,FELONY, 
2015,52,N,Y,N,M,B,35,M,BRONX,MISD, 
2015,28,N,Y,N,M,P,18,T,MANHATTAN,MISD, 
2015,28,N,Y,N,M,U,25,M,MANHATTAN,MISD, 
2015,28,N,Y,N,M,W,26,M,MANHATTAN,FELONY, 
2015,102,N,Y,N,M,Q,21,M,QUEENS,CPW, 
2015,70,N,Y,N,M,B,31,M,BROOKLYN,FELONY/BURGLARY, 
2015,70,N,Y,N,M,B,31,M,BROOKLYN,FELONY/BURG, 
2015,67,N,Y,N,M,B,19,H,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,21,T,BROOKLYN,FEL, 
2015,25,Y,Y,Y,M,P,19,M,MANHATTAN,MISD,ASSAULT 3
2015,34,N,Y,N,M,P,27,H,MANHATTAN,MISD, 
2015,79,N,Y,N,M,Q,24,T,BROOKLYN,FEL, 
2015,43,Y,N,Y,M,Q,23,M,BRONX,CRIMINAL TRESPASS,CRIMINAL TRESPASS
2015,43,Y,N,Y,M,Q,38,M,BRONX,CRIMINAL TRESPASS,CRIMINAL TRESPASS
2015,70,N,Y,N,M,B,27,T,BROOKLYN,FEL, 
2015,120,N,Y,N,M,B,23,T,STATEN IS,ROBBERY, 
2015,67,N,Y,N,F,Q,21,T,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,21,M,BROOKLYN,FEL, 
2015,32,Y,Y,Y,M,B,59,T,MANHATTAN,CRIM TRES,"220.03, 140.10"
2015,32,Y,Y,Y,M,B,40,T,MANHATTAN,CRIM TRES,140.1
2015,75,Y,Y,N,M,B,21,M,BROOKLYN,155.3,GRAND LARCENY
2015,100,N,Y,N,M,Q,49,M,QUEENS,FELONY, 
2015,100,N,N,N,M,Q,35,M,QUEENS,GLA, 
2015,111,N,Y,N,M,Q,17,T,QUEENS,FEL, 
2015,61,N,Y,N,M,B,51,T,BROOKLYN,FELONY, 
2015,100,N,Y,N,M,Q,35,M,QUEENS,FELONY, 
2015,32,Y,Y,Y,M,B,31,H,MANHATTAN,FELONY,265.02
2015,100,N,N,N,M,B,25,M,QUEENS,MISD, 
2015,121,N,Y,N,M,B,54,M,STATEN IS,MISDEMEANOR, 
2015,7,N,Y,N,M,B,54,M,MANHATTAN,MISD, 
2015,113,N,Y,N,M,B,69,M,QUEENS,FELONY, 
2015,100,N,N,N,M,W,21,T,QUEENS,FELONY, 
2015,28,N,Y,N,M,B,53,M,MANHATTAN,FELONY, 
2015,111,N,N,N,M,W,43,T,QUEENS,GRAND LARCENY FROM AUTO, 
2015,106,Y,Y,Y,M,P,34,H,QUEENS,FELONY,PL 145.05
2015,88,N,Y,N,M,B,37,M,BROOKLYN,FELONY, 
2015,41,N,Y,N,M,B,36,M,BRONX,GLA, 
2015,62,N,Y,N,M,Q,25,M,BROOKLYN,MISD, 
