year,pct,sex,race,age,build,city,crimsusp
2014,44,M,B,30,M,BRONX,CPW
2014,44,M,B,24,H,BRONX,CPW
2014,67,M,B,26,M,BROOKLYN,FEK
2014,7,M,B,16,T,MANHATTAN,MISD
2014,49,M,B,22,T,BRONX,MISD
2014,106,M,B,36,T,QUEENS,FELONY
2014,106,M,B,27,M,QUEENS,FELONY
2014,121,M,B,22,M,STATEN ISLAND,GRAND LARCENY
2014,121,M,B,17,T,STATEN ISLAND,GRAND LARCENY
2014,105,F,B,20,T,QUEENS,FELONY
2014,90,M,B,27,T,BROOKLYN,FEL
2014,41,M,Q,22,T,BRONX,ROBBERY
2014,101,M,B,22,M,QUEENS,FEL
2014,40,F,B,37,M,BRONX,CT
2014,44,M,B,18,M,BRONX,CPW
2014,40,M,Q,39,M,BRONX,CT
2014,120,M,W,35,H,STATEN ISLAND,CPCS
2014,41,M,Q,18,T,BRONX,ROBBERY
2014,67,M,B,58,M,BROOKLYN,FEL
2014,67,F,A,33,T,BROOKLYN,FEL
2014,67,M,A,17,T,BROOKLYN,FEL
2014,67,M,A,17,M,BROOKLYN,FEL
2014,13,F,B,53,T,MANHATTAN,PETIT LARCENY
2014,103,F,B,25,T,QUEENS,CPW
2014,67,M,B,20,T,BROOKLYN,FEL
2014,33,M,B,35,H,MANHATTAN,CPW
2014,30,M,P,39,M,MANHATTAN,FEL  / ASSAULT 2
2014,79,M,Z,33,M,BROOKLYN,CPW
2014,105,M,B,26,M,QUEENS,FELONY
2014,52,M,Q,22,H,BRONX,MISD
2014,49,M,B,26,M,BRONX,FELONY
2014,122,M,W,16,M,STATEN ISLAND,ROBB
2014,49,M,B,53,M,BRONX,FELONY
2014,79,M,B,33,M,BROOKLYN,FELONY
2014,101,M,B,26,M,QUEENS,FEL
2014,52,M,P,21,M,BRONX,MISD
2014,49,M,B,26,M,BRONX,FELONY
2014,7,M,P,42,M,MANHATTAN,MISD
2014,49,M,B,28,M,BRONX,FELONY
2014,49,M,B,41,M,BRONX,FELONY
2014,49,M,B,45,H,BRONX,FELONY
2014,70,M,B,36,M,BROOKLYN,FEL
2014,107,M,Q,23,M,QUEENS,CPW
2014,120,M,B,30,M,STATEN ISLAND,CPW
2014,76,M,B,50,M,BROOKLYN,FEL
2014,41,M,P,29,U,BRONX,ASSAULT
2014,81,M,B,17,T,BROOKLYN,CPW
2014,19,M,B,57,T,MANHATTAN,CPW
2014,19,M,B,57,H,MANHATTAN,CPW
2014,13,M,Q,34,M,MANHATTAN,CPW
2014,9,M,W,22,M,MANHATTAN,RECKLESS ENDANGERMENT
2014,114,M,W,41,H,QUEENS,FEL
2014,67,M,B,32,M,BROOKLYN,FEL
2014,105,M,B,23,M,QUEENS,FELONY
2014,105,M,B,22,M,QUEENS,FELONY
2014,49,M,Q,29,T,BRONX,MISD
2014,14,M,W,24,T,MANHATTAN,MISD
2014,83,M,Q,19,M,BROOKLYN,FEL
2014,71,M,B,1,M,BROOKLYN,BURGLARY
2014,52,M,P,24,T,BRONX,MISD
2014,75,M,B,33,M,BROOKLYN,CPW
2014,73,M,B,27,T,BROOKLYN,MISD
2014,73,M,B,45,M,BROOKLYN,MISD
2014,109,F,A,26,T,QUEENS,CRIMINAL MISCHIEF
2014,109,F,W,24,H,QUEENS,CRIMINAL MISCHIEF
2014,109,M,A,34,T,QUEENS,CRIMINAL MISCHIEF
2014,103,M,B,60,M,QUEENS,FELONY
2014,105,M,B,19,T,QUEENS,FELONY
2014,105,M,B,35,M,QUEENS,FELONY
2014,7,M,B,38,T,MANHATTAN,MISD
2014,1,M,Q,25,M,MANHATTAN,PETIT LARCENY
2014,62,M,W,26,T,BROOKLYN,CPM
2014,18,M,P,52,H,MANHATTAN,FEL
2014,18,M,Q,63,M,MANHATTAN,FEL
2014,18,M,B,42,M,MANHATTAN,FEL
2014,76,F,W,59,M,BROOKLYN,MISD
2014,75,M,B,19,M,BROOKLYN,FEL
2014,75,M,B,24,M,BROOKLYN,FEL
2014,44,M,B,24,M,BRONX,CPCS
2014,62,M,B,25,M,BROOKLYN,PETIT LARCENY
2014,83,M,Q,29,T,BROOKLYN,MISD
2014,73,F,B,33,M,BROOKLYN,MISD
2014,7,M,B,36,M,MANHATTAN,MISD
2014,41,M,P,19,T,BRONX,CPW
2014,112,M,B,25,M,QUEENS,MISD
2014,60,M,Q,27,M,BROOKLYN,CPW MISD
2014,40,M,B,22,H,BRONX,MISD
2014,101,M,B,19,M,QUEENS,FEL
2014,30,M,Z,19,Z,MANHATTAN,MISD / ASSAULT / CPW
2014,77,M,B,18,T,BROOKLYN,MISD
2014,77,M,B,17,T,BROOKLYN,MISD
2014,77,M,B,17,T,BROOKLYN,MISD
2014,101,M,W,37,H,QUEENS,FEL
2014,60,M,B,14,M,BROOKLYN,CPM MISD
2014,40,M,B,17,T,BRONX,MISD
2014,60,M,Q,14,T,BROOKLYN,CPM 5 MISD
2014,40,M,P,29,M,BRONX,MISD
2014,7,M,B,16,T,MANHATTAN,MISD
2014,77,M,B,47,T,BROOKLYN,MISD
2014,40,M,B,28,M,BRONX,MISD
2014,40,F,Q,53,M,BRONX,MISD
2014,26,F,B,99,T,MANHATTAN,CRIM. TRES
2014,26,F,B,99,M,MANHATTAN,CRIM TRES
2014,77,M,B,18,T,BROOKLYN,FEL
2014,101,M,B,20,T,QUEENS,CPW
2014,106,M,Q,18,T,QUEENS,FELONY
2014,101,M,B,39,M,QUEENS,FEL
2014,101,F,B,25,M,QUEENS,FEL
2014,101,M,P,22,T,QUEENS,FEL
2014,120,M,B,26,M,STATEN ISLAND,CPM
2014,70,M,B,17,T,BROOKLYN,MIS/CPW
2014,109,M,A,29,T,QUEENS,GRAND LARCENY
2014,113,M,B,21,T,QUEENS,GLA
2014,60,M,Q,22,T,BROOKLYN,CPM 5 MISD
2014,101,M,B,27,M,QUEENS,FEL
2014,101,M,B,30,M,QUEENS,FEL
2014,70,F,B,33,H,BROOKLYN,MIS/PETIT LARCENY
2014,101,M,B,22,T,QUEENS,FEL
2014,101,M,B,21,M,QUEENS,FEL
2014,44,M,B,22,M,BRONX,CPM
2014,25,M,Z,58,T,MANHATTAN,MISD
2014,25,M,B,46,M,MANHATTAN,MISD
2014,40,M,B,53,T,BRONX,MISD
2014,94,M,B,62,M,BROOKLYN,MISD
2014,105,M,Q,50,M,QUEENS,FELONY
2014,105,M,Q,20,H,QUEENS,FELONY
2014,107,M,Q,44,M,QUEENS,ROBBERY
2014,105,M,B,22,M,QUEENS,FELONY
2014,105,M,B,34,H,QUEENS,FELONY
2014,105,M,B,20,M,QUEENS,FELONY
2014,68,M,Q,19,T,BROOKLYN,FELONY
2014,42,M,P,25,M,BRONX,GLA
2014,1,M,B,51,M,MANHATTAN,SEX ABUSE
2014,122,M,W,40,M,STATEN ISLAND,CPW
2014,9,M,B,38,T,MANHATTAN,MISD
2014,9,M,B,49,T,MANHATTAN,MISD
2014,72,F,Q,28,T,BROOKLYN,FE;
2014,30,M,P,17,Z,MANHATTAN,MISD / CRIMINAL TRES / CPM5
2014,71,M,W,54,T,BROOKLYN,ASSAULT 2
2014,104,M,W,53,M,QUEENS,CPW
2014,105,M,B,18,M,QUEENS,FELONY
2014,72,M,Q,21,M,BROOKLYN,FEL
2014,84,M,W,42,M,BROOKLYN,MISD
2014,106,M,A,16,M,QUEENS,FELONY
2014,112,M,A,17,M,QUEENS,MISD/CRIM TRES
2014,112,M,B,17,M,QUEENS,MISD/CRIM TRES
2014,112,M,Q,16,M,QUEENS,MISD/CRIM TRES
2014,84,F,B,26,T,BROOKLYN,GLA (FEL)
2014,122,M,B,24,M,STATEN ISLAND,GRAN LARC
2014,41,M,Q,16,T,BRONX,CPW
2014,107,M,W,27,M,QUEENS,BURGLARY
2014,107,M,B,58,M,QUEENS,CPW
2014,107,M,B,78,T,QUEENS,CPW
2014,67,M,B,24,M,BROOKLYN,FEL
2014,107,M,W,37,T,QUEENS,BURGLARY
2014,107,M,A,19,T,QUEENS,ROBBERY
2014,107,M,A,18,T,QUEENS,ROBBERY
2014,102,M,W,25,M,QUEENS,GLA
2014,107,M,Q,24,T,QUEENS,ROBBERY
2014,107,M,A,17,M,QUEENS,ROBBERY
2014,77,M,B,21,T,BROOKLYN,CPW
2014,107,M,A,14,T,QUEENS,ROBBERY
2014,77,M,B,56,M,BROOKLYN,CPW
2014,100,M,B,18,M,QUEENS,BURGLARY
2014,100,M,B,17,T,QUEENS,BURGLARY
2014,77,M,B,27,M,BROOKLYN,CPW(GUN)
2014,107,M,Q,18,M,QUEENS,CPW
2014,107,M,Q,18,M,QUEENS,CPW
2014,112,M,W,63,T,QUEENS,FEL
2014,46,M,W,33,M,BRONX,ROBBERY
2014,84,M,B,15,Z,BROOKLYN,CPW
2014,102,M,Q,19,M,QUEENS,BURGLARY
2014,120,M,B,17,T,STATEN ISLAND,CPW
2014,120,M,B,15,M,STATEN ISLAND,CPW
2014,120,M,B,15,M,STATEN ISLAND,CPW
2014,84,M,B,24,M,BROOKLYN,BURGLARY (FEL)
2014,103,M,B,19,M,QUEENS,CPW
2014,106,M,W,55,H,QUEENS,FELONY
2014,106,M,W,43,H,QUEENS,FELONY
2014,106,M,W,45,H,QUEENS,FELONY
2014,90,M,B,50,T,BROOKLYN,CRIM TRES
2014,77,F,B,53,T,BROOKLYN,FEL
2014,120,M,B,33,M,STATEN ISLAND,CPCS
2014,120,M,Q,44,M,STATEN ISLAND,CSCS
2014,120,M,B,51,M,STATEN ISLAND,CPW
2014,107,M,B,13,H,QUEENS,CRIMINAL TRESPASS
2014,107,M,B,14,M,QUEENS,CRIMINAL TRESPASS
2014,7,F,B,37,T,MANHATTAN,MISD
2014,47,M,Q,16,M,BRONX,MISD
2014,47,M,Q,18,M,BRONX,MISD
2014,47,M,Q,17,T,BRONX,MISD
2014,1,M,B,42,H,MANHATTAN,GRAND LARCENY
2014,25,M,Q,26,M,MANHATTAN,CPW
2014,44,M,B,16,T,BRONX,ROBBERY
2014,77,M,B,22,T,BROOKLYN,FEL
2014,67,M,B,40,T,BROOKLYN,FEL
2014,107,M,B,17,H,QUEENS,ROBBERY
2014,107,M,B,18,M,QUEENS,ROBBERY
2014,114,M,A,36,M,QUEENS,FEL
2014,40,M,B,53,M,BRONX,MISD
2014,25,M,B,45,T,MANHATTAN,MISD
2014,20,M,W,45,M,MANHATTAN,MISD
2014,103,M,A,20,T,QUEENS,BURGLARY
2014,107,M,B,21,T,QUEENS,ROBBERY
2014,25,M,B,45,H,MANHATTAN,MISD
2014,25,M,B,54,T,MANHATTAN,MISD
2014,120,M,B,25,T,STATEN ISLAND,CRIMINAL TRESPASS
2014,40,M,B,38,T,BRONX,MISD
2014,25,M,B,60,T,MANHATTAN,MISD
2014,120,M,W,36,M,STATEN ISLAND,CPCS
2014,49,M,B,30,M,BRONX,MISD
2014,25,M,B,43,M,MANHATTAN,MISD
2014,40,M,B,41,M,BRONX,MISD
2014,84,M,Q,39,H,BROOKLYN,MISD
2014,110,M,B,34,H,QUEENS,ROBBERY
2014,90,M,W,30,T,BROOKLYN,FEL
2014,40,M,B,53,M,BRONX,MISD
2014,75,M,Q,22,M,BROOKLYN,CPW
2014,114,F,B,23,T,QUEENS,CPM
2014,114,M,B,23,M,QUEENS,CPM
2014,77,F,B,24,M,BROOKLYN,FEL
2014,115,M,Q,33,M,QUEENS,FELONY
2014,109,M,B,19,T,QUEENS,CPW
2014,25,M,B,59,T,MANHATTAN,MISD
2014,76,M,W,33,M,BROOKLYN,FEL
2014,79,M,Q,21,T,BROOKLYN,CPW
2014,115,M,Q,31,M,QUEENS,FELONY
2014,115,M,Q,24,H,QUEENS,FELONY
2014,70,M,B,66,M,BROOKLYN,FELONY/GRAND LARCENY
2014,43,M,P,19,M,BRONX,FEL
2014,43,M,Q,20,T,BRONX,FEL
2014,14,M,B,28,T,MANHATTAN,MISD
2014,14,M,B,44,M,MANHATTAN,GRAND LARCENY
2014,121,M,B,15,M,STATEN ISLAND,GRAND/PETIT LARCENY
2014,121,M,W,16,T,STATEN ISLAND,PETIT LARCENY
2014,106,M,W,53,M,QUEENS,FELONY
2014,10,M,B,25,T,MANHATTAN,MISD
2014,106,F,Q,37,T,QUEENS,FELONY
2014,105,M,B,27,M,QUEENS,FELONY
2014,84,M,B,35,H,BROOKLYN,121.12 STRANGULATION
2014,77,M,B,30,T,BROOKLYN,FEL
2014,77,M,B,51,M,BROOKLYN,FELONY
2014,77,M,B,44,T,BROOKLYN,FEL
2014,77,M,B,54,M,BROOKLYN,FELONY
2014,77,M,B,60,M,BROOKLYN,FELONY
2014,77,M,B,30,H,BROOKLYN,FEL
2014,104,M,B,27,M,QUEENS,CPW
2014,104,M,B,48,M,QUEENS,CPW
2014,105,M,B,42,M,QUEENS,FELONY
2014,77,M,B,60,M,BROOKLYN,FELONY
2014,104,M,W,60,M,QUEENS,GLA
2014,25,M,B,48,M,MANHATTAN,CRIMINAL MISCHIEF
2014,77,M,B,35,M,BROOKLYN,BURGLARY
2014,9,M,B,49,T,MANHATTAN,GRAND LARCENY
2014,105,M,B,28,T,QUEENS,FELONY
2014,69,M,B,35,M,BROOKLYN,FEL
2014,101,M,B,16,M,QUEENS,FELONY
2014,105,M,B,23,M,QUEENS,FELONY
2014,67,M,B,20,M,BROOKLYN,FEL
2014,23,Z,Z,67,T,MANHATTAN,MISD
2014,9,M,B,50,H,MANHATTAN,ROBBERY
2014,79,M,B,30,M,BROOKLYN,CSM
2014,84,M,B,18,M,BROOKLYN,CPW
2014,120,M,B,14,M,STATEN ISLAND,CRIM TRES
2014,5,M,B,23,M,MANHATTAN,ROBBERY
2014,69,M,Q,29,M,BROOKLYN,FEL
2014,101,M,B,51,M,QUEENS,CPW
2014,101,M,B,52,T,QUEENS,CPW
2014,13,M,B,55,M,MANHATTAN,GRAND LARCENY
2014,114,M,B,28,M,QUEENS,FEL
2014,17,M,B,52,H,MANHATTAN,GRAND LARCENY
2014,101,M,B,30,M,QUEENS,FELONY
2014,66,M,W,25,T,BROOKLYN,FEL
2014,120,M,B,23,M,STATEN ISLAND,CPW
2014,120,M,B,19,M,STATEN ISLAND,CPW
2014,120,F,B,19,M,STATEN ISLAND,CPW
2014,105,M,B,24,T,QUEENS,FELONY
2014,25,M,B,37,T,MANHATTAN,MISD
2014,107,M,W,24,M,QUEENS,CPW
2014,23,M,B,18,T,MANHATTAN,MISD
2014,47,F,Q,19,T,BRONX,MISD
2014,47,M,B,28,T,BRONX,MISD
2014,73,Z,Z,20,M,BROOKLYN,MISD
2014,120,F,P,34,M,STATEN ISLAND,CRIMINAL TRESPASS
2014,120,M,B,24,M,STATEN ISLAND,CRIMINAL TRESPASS
2014,121,M,B,18,M,STATEN ISLAND,CPW
2014,114,M,B,37,H,QUEENS,CRIMINAL TRESPASS
2014,102,F,W,34,M,QUEENS,GLA
2014,101,M,B,31,Z,QUEENS,FELONY
2014,112,M,W,26,M,QUEENS,FEL
2014,112,M,W,25,M,QUEENS,FEL
2014,102,M,W,46,M,QUEENS,GLA
2014,13,M,B,30,T,MANHATTAN,ROBBERY
2014,121,M,B,31,H,STATEN ISLAND,GLA
2014,121,M,B,33,M,STATEN ISLAND,CRIMINAL TRESSPASS
2014,79,M,B,33,M,BROOKLYN,CPW
2014,120,M,B,19,M,STATEN ISLAND,GLA
2014,120,M,B,19,M,STATEN ISLAND,GLA
2014,72,F,U,21,H,BROOKLYN,FEL
2014,79,M,B,40,M,BROOKLYN,CSCS
2014,79,M,B,35,M,BROOKLYN,CSCS
2014,79,M,B,39,M,BROOKLYN,CSCS
2014,34,M,Q,25,M,MANHATTAN,FEL
2014,79,M,B,60,M,BROOKLYN,CSM
2014,121,M,B,23,T,STATEN ISLAND,CPW
2014,25,M,B,55,T,MANHATTAN,MISD
2014,41,M,B,37,T,BRONX,CPW
2014,41,M,Q,53,T,BRONX,CPW
2014,44,F,B,48,M,BRONX,CPW
2014,40,M,Q,20,M,BRONX,CT
2014,28,M,B,17,T,MANHATTAN,FELONY
2014,14,M,B,18,M,MANHATTAN,MISD
2014,14,M,P,25,M,MANHATTAN,MISD
2014,44,M,Q,30,M,BRONX,CPM - MISD
2014,73,M,B,25,H,BROOKLYN,ASSAULT
2014,70,M,B,30,M,BROOKLYN,FEL
2014,52,M,P,22,T,BRONX,MISD
2014,112,F,W,30,M,QUEENS,FEL
2014,112,M,W,33,T,QUEENS,FEL
2014,106,M,A,19,T,QUEENS,FELONY
2014,67,M,B,17,M,BROOKLYN,FEL
2014,123,F,W,22,T,STATEN ISLAND,FELONY
2014,70,M,B,34,M,BROOKLYN,FEL
2014,123,M,B,20,T,STATEN ISLAND,FELONY
2014,123,M,W,24,H,STATEN ISLAND,FELONY
2014,100,M,B,15,T,QUEENS,FEL
2014,100,M,Q,16,T,QUEENS,FEL
2014,81,M,B,32,M,BROOKLYN,BURG
2014,62,M,A,24,T,BROOKLYN,CPCS
2014,120,M,P,38,M,STATEN ISLAND,CPW
2014,62,M,W,24,M,BROOKLYN,CPCS
2014,105,M,B,29,T,QUEENS,FELONY
2014,120,M,B,19,M,STATEN ISLAND,CPW
2014,105,M,B,35,H,QUEENS,FELONY
2014,25,M,B,18,H,MANHATTAN,MISD
2014,90,M,P,22,T,BROOKLYN,FEL
2014,76,M,W,53,Z,BROOKLYN,FEL
2014,14,M,B,27,M,MANHATTAN,MISD
2014,75,M,B,27,M,BROOKLYN,MISD
2014,44,M,B,20,T,BRONX,ROBBERY
2014,120,M,B,16,T,STATEN ISLAND,CRIM TRES
2014,62,M,A,24,M,BROOKLYN,CPM
2014,42,M,B,22,M,BRONX,ASS 3
2014,70,M,B,25,M,BROOKLYN,FEL
2014,76,M,B,50,M,BROOKLYN,FEL
2014,70,M,B,25,M,BROOKLYN,FEL
2014,120,M,Q,17,M,STATEN ISLAND,ROBBERY
2014,81,M,B,44,H,BROOKLYN,CPW
2014,44,M,B,28,M,BRONX,CPW
2014,25,M,U,24,H,MANHATTAN,FELONY
2014,70,M,B,53,T,BROOKLYN,FEL
2014,106,M,Q,23,H,QUEENS,FELONY
2014,106,M,Q,24,M,QUEENS,FELONY
2014,104,M,Q,27,H,QUEENS,FELONY
2014,120,F,W,38,M,STATEN ISLAND,CSCS
2014,44,M,B,17,M,BRONX,ROBBERY
2014,44,M,B,17,M,BRONX,ROBBERY
2014,70,M,B,57,M,BROOKLYN,FELONY/BURG
2014,120,M,W,37,H,STATEN ISLAND,GLA / CPSP
2014,25,M,B,26,M,MANHATTAN,FEL
2014,69,M,B,46,M,BROOKLYN,MISD
2014,81,M,Q,26,M,BROOKLYN,CPW
2014,76,M,B,25,T,BROOKLYN,FEL
2014,120,M,B,22,M,STATEN ISLAND,CPW
2014,120,M,B,22,T,STATEN ISLAND,CPW
2014,120,M,B,47,M,STATEN ISLAND,CSCS
2014,84,M,B,27,Z,BROOKLYN,GRAND LARCENY (FEL)
2014,70,M,B,39,T,BROOKLYN,FELONY/ROBBERY
2014,70,M,B,29,T,BROOKLYN,FELONY/ROBBERY
2014,70,M,B,61,T,BROOKLYN,FELONY/ROBBERY
2014,76,M,Z,34,M,BROOKLYN,FEL
2014,121,M,B,23,M,STATEN ISLAND,CPW
2014,83,M,B,21,T,BROOKLYN,MISD
2014,110,M,P,32,M,QUEENS,ROBBERY
2014,121,M,W,22,T,STATEN ISLAND,CPW
2014,78,F,B,34,T,BROOKLYN,ROBBERY FEL
2014,78,M,B,45,M,BROOKLYN,ROBBERY FEL
2014,62,M,W,47,T,BROOKLYN,FEL
2014,24,M,B,28,M,MANHATTAN,BURGLARY
2014,105,M,A,19,M,QUEENS,FELONY
2014,13,M,Q,49,T,MANHATTAN,FELONY
2014,23,M,Q,51,M,MANHATTAN,MISD
2014,33,M,P,18,M,MANHATTAN,BURGLARY
2014,33,M,Q,16,M,MANHATTAN,BURGLARY
2014,33,M,Q,17,M,MANHATTAN,BRUGLARY
2014,71,M,Q,68,H,BROOKLYN,PETIT LARCENY
2014,5,M,Q,49,M,MANHATTAN,GRAND LARCENY
2014,105,M,B,19,M,QUEENS,FELONY
2014,5,M,B,55,M,MANHATTAN,GRAND LARCENY
2014,105,M,B,44,M,QUEENS,FELONY
2014,107,M,B,36,M,QUEENS,ROBBERY
2014,106,F,B,23,M,QUEENS,FELONY
2014,114,M,Q,29,M,QUEENS,FEL
2014,105,M,B,25,M,QUEENS,FELONY
2014,13,M,P,50,H,MANHATTAN,MISDEMEANOR
2014,105,M,A,25,M,QUEENS,FELONY
2014,105,M,A,29,M,QUEENS,FELONY
2014,101,M,B,21,M,QUEENS,CPW
2014,84,M,Q,16,M,BROOKLYN,ROBBERY (FEL)
2014,81,F,B,39,H,BROOKLYN,MENACING
2014,33,M,B,27,M,MANHATTAN,ROBBERY
2014,105,M,B,44,M,QUEENS,FELONY
2014,105,M,Q,43,M,QUEENS,FELONY
2014,106,M,W,58,M,QUEENS,FELONY
2014,76,M,Z,60,M,BROOKLYN,FEL
2014,6,M,B,26,T,MANHATTAN,LARCENY
2014,84,M,B,20,T,BROOKLYN,CPW
2014,100,M,B,23,T,QUEENS,GLA
2014,23,M,B,51,Z,MANHATTAN,MISD
2014,67,M,B,26,M,BROOKLYN,MISD
2014,14,M,W,40,M,MANHATTAN,MISD
2014,23,M,Q,23,M,MANHATTAN,MISD
2014,106,M,Q,18,T,QUEENS,FELONY
2014,112,M,W,54,H,QUEENS,FEL
2014,79,M,B,25,T,BROOKLYN,ASSAULT
2014,114,M,B,56,M,QUEENS,MIS
2014,121,M,B,17,M,STATEN ISLAND,GRAFFITI
2014,121,M,B,19,T,STATEN ISLAND,GRAFFITI
2014,106,M,Q,15,T,QUEENS,FELONY
2014,111,M,W,23,M,QUEENS,FELONY
2014,107,M,A,15,T,QUEENS,ROBBERY
2014,120,F,B,28,M,STATEN ISLAND,CRIM TRES
2014,120,M,B,33,M,STATEN ISLAND,CRIM TRES
2014,102,M,P,30,H,QUEENS,BURGLARY
2014,102,M,Q,19,T,QUEENS,BURGLARY
2014,102,M,Q,31,M,QUEENS,BURGLARY
2014,105,M,U,20,M,QUEENS,FELONY
2014,70,M,A,25,M,BROOKLYN,FELONY
2014,70,M,B,33,M,BROOKLYN,FELONY
2014,70,M,Q,22,T,BROOKLYN,FEL
2014,120,M,B,20,T,STATEN ISLAND,BURGLARY
2014,120,M,B,17,T,STATEN ISLAND,BURGLARY
2014,25,M,B,21,M,MANHATTAN,MISD
2014,33,M,Q,19,M,MANHATTAN,BURGLARY
2014,33,M,Q,17,T,MANHATTAN,BURGLARY
2014,33,M,Q,22,T,MANHATTAN,BURGLARY
2014,60,M,Q,22,T,BROOKLYN,FELONY
2014,52,M,B,15,M,BRONX,MISD
2014,104,M,Q,23,T,QUEENS,FELONY
2014,104,M,W,22,T,QUEENS,FELONY
2014,104,M,W,46,T,QUEENS,FELONY
2014,105,M,Q,30,M,QUEENS,FELONY
2014,79,M,B,20,T,BROOKLYN,CPW
2014,79,M,B,17,T,BROOKLYN,CPW
2014,79,M,Q,17,T,BROOKLYN,CPW
2014,120,M,B,17,M,STATEN ISLAND,ROBBERY
2014,120,M,B,17,M,STATEN ISLAND,ROBBERY
2014,120,M,Q,16,M,STATEN ISLAND,ROBBERY
2014,13,M,B,55,T,MANHATTAN,GRAND LARCENY
2014,17,M,W,30,T,MANHATTAN,PETIT LARCENY
2014,101,M,B,50,T,QUEENS,FELONY
2014,79,M,B,50,M,BROOKLYN,BURGLARY
2014,44,M,B,58,M,BRONX,TRESSPASS / BURGLARY
2014,112,M,Q,24,M,QUEENS,MISD
2014,106,M,B,51,T,QUEENS,MISD
2014,75,M,B,15,T,BROOKLYN,MISD
2014,41,M,P,17,T,BRONX,ROBBERY
2014,25,M,Q,19,M,MANHATTAN,FELONY
2014,9,M,Q,39,Z,MANHATTAN,CPCS
2014,69,M,Q,42,M,BROOKLYN,CRIMINAL TRES MISD
2014,105,M,B,18,T,QUEENS,FELONY
2014,41,M,B,30,H,BRONX,GLA
2014,41,M,B,30,H,BRONX,GLA
2014,112,M,W,29,M,QUEENS,FEL
2014,90,M,P,26,M,BROOKLYN,FEL
2014,120,M,Q,23,T,STATEN ISLAND,GLA
2014,73,M,B,18,M,BROOKLYN,MISD
2014,84,M,Q,40,M,BROOKLYN,ROBBERY (FEL)
2014,44,M,B,24,M,BRONX,CPW
2014,79,M,B,32,M,BROOKLYN,CPW
2014,79,M,B,26,H,BROOKLYN,CPW/CPM
2014,41,M,Q,20,T,BRONX,ROBBERY
2014,79,M,B,14,M,BROOKLYN,ROBBERY
2014,111,M,B,25,M,QUEENS,FEL
2014,71,M,B,25,M,BROOKLYN,FEL
2014,111,M,B,39,H,QUEENS,FEL
2014,41,M,Q,22,M,BRONX,CPW
2014,122,M,W,46,H,STATEN ISLAND,BURG
2014,52,M,P,23,M,BRONX,MISD
2014,122,M,W,28,M,STATEN ISLAND,PL AUTO
2014,122,M,W,27,M,STATEN ISLAND,PL AUTO
2014,122,M,W,15,T,STATEN ISLAND,GLA AUTO
2014,122,M,W,35,M,STATEN ISLAND,GLA AUTO
2014,52,M,B,38,T,BRONX,MISD
2014,122,M,Q,49,M,STATEN ISLAND,GLA(AUTO)
2014,122,M,W,18,M,STATEN ISLAND,GLA(AUTO)
2014,79,M,B,15,T,BROOKLYN,CPW
2014,70,M,B,20,M,BROOKLYN,FEL
2014,70,M,B,25,M,BROOKLYN,FEL
2014,70,M,B,16,M,BROOKLYN,FEL
2014,67,M,A,41,T,BROOKLYN,FEL
2014,77,M,B,45,T,BROOKLYN,MISD
2014,77,M,W,46,T,BROOKLYN,MISD
2014,30,M,B,24,H,MANHATTAN,FEL  / CPW / ROBBERY
2014,112,M,W,21,M,QUEENS,FEL GLFA
2014,120,M,B,19,M,STATEN ISLAND,CPW
2014,76,M,B,45,H,BROOKLYN,FEL
2014,120,M,B,23,M,STATEN ISLAND,CPW
2014,41,M,B,53,M,BRONX,CRIMINAL TRESPASS
2014,120,M,B,17,M,STATEN ISLAND,PETIT LARCENY
2014,101,M,B,22,M,QUEENS,ROBBERY
2014,105,M,B,19,M,QUEENS,FELONY
2014,105,M,B,17,M,QUEENS,FELONY
2014,105,M,B,20,M,QUEENS,FELONY
2014,41,M,Q,47,T,BRONX,CPW / CRIMINAL TRESPASS
2014,41,M,Q,47,M,BRONX,CRIMINAL TRESPASS
2014,41,M,Q,20,M,BRONX,CRIMINAL TRESSPASS
2014,101,M,Q,22,M,QUEENS,ROBBERY
2014,90,M,Q,32,H,BROOKLYN,FEL
2014,76,M,B,22,M,BROOKLYN,FEL
2014,44,M,B,23,M,BRONX,ASSAULT
2014,120,M,B,23,M,STATEN ISLAND,CPW
2014,76,M,B,32,M,BROOKLYN,FEL
2014,62,M,W,29,M,BROOKLYN,CPCS
2014,62,M,W,24,T,BROOKLYN,CPCS
2014,115,M,P,38,M,QUEENS,FELONY
2014,67,M,B,32,H,BROOKLYN,FEL
2014,52,M,Q,36,H,BRONX,MISD
2014,70,M,W,19,T,BROOKLYN,FEL
2014,120,M,B,32,M,STATEN ISLAND,CRIMINAL TRESPASS
2014,67,M,B,38,M,BROOKLYN,FEL
2014,67,M,B,33,M,BROOKLYN,FEL
2014,40,M,Q,33,H,BRONX,FELONY
2014,70,M,B,24,T,BROOKLYN,FEL
2014,70,M,B,23,T,BROOKLYN,FEL
2014,44,M,B,32,H,BRONX,CPW
2014,107,M,I,24,T,QUEENS,GRAND LARCENY
2014,23,M,Q,62,T,MANHATTAN,MISD
2014,90,M,Q,28,H,BROOKLYN,FEL
2014,104,M,W,52,M,QUEENS,FELONY
2014,107,M,A,26,M,QUEENS,GRAND LARCENY
2014,111,M,Q,30,H,QUEENS,FEL
2014,101,M,B,18,T,QUEENS,CPW
